,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,primary_label,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height
62,0.4038096744120878,2953.125,4.334423222096857,107.34826992854781,2.16859680070325,yegvir,,,,,,,,,,
63,0.2036937633792062,3031.25,4.39161708541216,74.09209834946475,2.19729706579422,yegvir,0.7231789185102714,2046.875,2.751312360591198,3.6124416342080683,2.9107937968725457,1.0,1703.125,2.330426796569435,3.02941513734649,2.7979697474963867
64,0.19463960689400395,3015.625,5.3059517740522715,74.50080797815346,2.655550577698228,yegvir,0.6891471527204638,421.875,1.9583040131962164,3.2169562181965285,1.2251715837488812,0.7029798907194599,3546.875,1.0877472145100515,3.3667754093224858,3.4226286826533365
65,0.207143160227846,3015.625,7.078476530708701,17.65766440764165,3.5404887696563367,yegvir,0.5943395373324312,421.875,1.709258158830273,2.4651157606638168,0.9314333203090308,0.8383056165207426,3921.875,1.6560432443931046,6.1845067124937145,2.6483705914732942
66,0.19619855488432925,3062.5,5.031711859974118,34.834473326893146,2.5170871244312694,yegvir,0.212040090515228,3765.625,2.0907644267885974,15.229201201170895,3.2259511073452365,,,,,
67,0.4136012072973053,3109.375,4.663660026653368,92.08750200715043,2.332807102392969,yegvir,0.5142520133683705,3765.625,1.9977471257897483,16.469445515307623,3.4069391232751816,0.5679720146119676,2937.5,1.140468874968291,6.943994605593673,3.335963112176002
68,0.8871247463947531,3796.875,4.766976445583938,44.29668895793807,2.3853057194563902,yegvir,,,,,,,,,,
69,0.9456808523011948,3937.5,4.641221493711137,73.63885792501097,2.328107528933434,yegvir,0.5617620088858255,2890.625,2.160499946550611,6.845595454590352,2.9647174878177998,1.0,3671.875,1.254424574721896,3.956968284205885,3.150389999586242
70,0.9457438170610852,3656.25,6.745348685178374,18.431079110852068,3.3814662105359607,yegvir,,,,,,0.6522746522504519,2062.5,1.429340738200934,5.751665827480935,1.6253346148363064
71,0.22727892730174135,3046.875,4.7330270916888795,75.0594257737404,2.3945603064260292,yegvir,0.7248973438230526,3812.5,1.502385808946118,3.6350067058487237,3.6658566484499726,0.6991860494676955,3453.125,0.9200033736936586,6.64862781949077,3.9621015202260517
72,,,,,,yegvir,0.9548018479211348,3968.75,1.4994509824931623,22.12479833810741,2.0633320923578005,,,,,
73,,,,,,yegvir,0.7110432856197202,3875.0,5.298765195847532,3.4607259504063848,4.5866863787589125,0.7066716217305982,3046.875,4.687127627626507,3.409148497325305,4.309000089551484
74,0.7759560529616151,3828.125,5.4063953615598175,35.70728022671989,2.7045750201424963,yegvir,,4062.5,1.0187475677880546,4.148941185093122,4.004021797589279,0.3919977584563309,3609.375,0.7688019467480318,8.223653891974807,3.0611861576804644
75,0.4225852211177362,3218.75,4.681230936750968,81.3972931052799,2.342121919554152,yegvir,,,,,,0.5058490894009806,3812.5,1.7163482710130271,18.213059628059824,3.334972117880329
76,0.19660380585123471,3968.75,6.763377709303707,33.60732873349957,3.38236403209037,yegvir,0.7722435990953977,1625.0,1.9765560909534168,4.390655964127475,1.183324264489921,0.4571044625753684,2968.75,0.9566015936972404,14.735799888778073,1.0230188167862029
77,0.9489085800418032,2921.875,8.376306863641464,19.5727580250892,4.191444546161351,yegvir,0.3750648292212329,3812.5,0.9111782730271096,14.401493820206325,1.5522068376664429,0.6795999508315684,2812.5,0.8314300883181236,3.121098147754367,5.3796138252514565
78,0.08660548128059475,2750.0,4.933939489070415,39.4134180381032,2.468266593950238,yegvir,0.9423942038191968,3937.5,1.6916471791719436,17.359364270591303,3.2666936871685497,,,,,
79,0.2455283258815323,3921.875,6.139106972920545,10.60344645721429,3.0857375992890623,yegvir,0.5394514543995768,2828.125,1.8340365689018103,6.5139712819825775,3.30317672178385,,,,,
80,0.9362266969145724,3843.75,5.453898827938074,31.36108533253949,2.727736196447116,yegvir,0.4013346029673656,2843.75,1.3020865410016291,8.35191080824643,2.7023617152999355,1.0,3953.125,1.0922702426932136,4.611685146353381,4.122288168615714
81,0.9611937299242426,3843.75,4.413825094774763,51.538063207198526,2.208427383727207,yegvir,0.2173815526572953,3031.25,2.208265836509504,17.888665987283414,3.2085951051390733,,,,,
82,0.6603248183356834,1281.25,7.975374547992951,5.887978009463452,4.147621814555685,yegvir,0.7902181434296838,171.875,4.866884216009075,14.300569405984053,3.738083185061416,0.13535055675139573,4109.375,2.583307073938267,20.817685294946326,2.3585815347427816
83,0.9005917675038401,109.375,9.718417925310698,10.05952902380222,4.964211986613575,yegvir,0.334223763301595,3578.125,2.6562574725928867,9.012036881571646,2.2437258096818953,0.5105899332171471,187.5,1.1958452555204442,2.0432763195361314,7.858812263579877
84,0.4626381586782071,93.75,3.4112410254282937,1.8609434520698718,5.751292979755442,yegvir,0.9191628100256128,3546.875,2.9066676379279177,12.370543809314086,2.0267186966097355,,,,,
85,0.5723949540270885,62.5,11.082433166448613,7.015819921334717,6.2137625506125085,yegvir,0.7303345939683457,4109.375,1.956562339628728,37.08299164938555,1.2694994636728247,0.2772318101836483,2171.875,1.111973640380597,11.068555745421946,1.1194362449449562
86,0.6625953288920513,3640.625,4.042172529873448,44.45700159023858,2.0811186374536117,yegvir,,,,,,,,,,
