primary_name,filename,mean,variance,skewness,kurtosis,mode,gmean,hmean
carchi,XC139090.ogg,7732.5732421875,999944.0195560455,-0.8701216506090664,-1.2389262371570773,6287.6953125,7669.602925943744,7602.27220730792,
carchi,XC141904.ogg,27.685546875,33.119916915893555,-0.28867513459481287,-1.9166666666666667,32.2998046875,27.147648270738323,26.599839154411764,
carchi,XC151418.ogg,6456.884765625,7906.77431153088,-0.07528329379487292,-1.7391287447545503,6363.0615234375,6456.286618526576,6455.688089674674,
carchi,XC154971.ogg,4170.662434895833,50783.07055510007,-0.26505492237874545,-0.842409845181872,3972.8759765625,4164.730522046171,4158.731438056615,
carchi,XC167822.ogg,7177.734375,45584.04564857483,-1.0359428874408878,-0.894568986466429,6836.7919921875,7174.709836003755,7171.624966500056,
carchi,XC167823.ogg,4051.8310546875,38.63990306854248,0.7071067811865475,-1.5,4048.2421875,4051.827877760306,4051.8247027101766,
carchi,XC167824.ogg,5929.588782269022,11963.09726228827,0.4735035911432983,-0.6687000582780289,5803.1982421875,5928.629090082555,5927.674637780269,
carchi,XC172591.ogg,4577.6473195929275,1667798.334460823,0.7797847309737035,-1.3721639816124027,3639.111328125,4417.779689947569,4282.143381194174,
carchi,XC173446.ogg,4167.941463694853,46626.99832635767,0.8601182797545669,-1.1740500983901396,4026.708984375,4162.820313821008,4157.846623272426,
carchi,XC173448.ogg,7395.57861328125,260083.89955759048,-1.4616215106736843,0.1971632067817768,6427.6611328125,7378.643262849183,7360.57169656435,
carchi,XC173449.ogg,7005.069986979167,11129.613106067363,-0.7936968903412308,-0.33941247259374396,7041.357421875,7004.2988468167905,7003.521526997415,
carchi,XC173451.ogg,6858.3251953125,1174.6530532836914,1.5880623331748334,1.7590027700831028,6847.55859375,6858.2453179127315,6858.165845730729,
carchi,XC173453.ogg,4727.474312160326,1685176.5871377797,0.8478943961774906,-1.2769750933496227,3854.443359375,4576.96049812474,4449.671528386614,
carchi,XC173455.ogg,8840.994873046875,16024.67959021267,-0.6220313510485741,-1.2693417646145102,8860.9130859375,8840.128828248224,8839.257761808365,
carchi,XC173457.ogg,7343.650465745192,2018.1918602723342,0.9823728352801535,-0.5457443047364614,7299.755859375,7343.524109114159,7343.3982365737065,
carchi,XC173458.ogg,9173.14453125,13645.405769348145,-0.4857290689203105,-1.7080309171458194,9259.27734375,9172.491185947481,9171.83534983922,
carchi,XC173459.ogg,4888.8446044921875,1183227.4706971187,0.2032192388555709,-1.9521129358005342,3919.04296875,4772.895410822965,4662.891690005293,
carchi,XC173460.ogg,6866.400146484375,539358.9509725571,-1.8231222059037329,4.747976579843961,4532.7392578125,6823.016924711775,6771.17313782564,
carchi,XC173462.ogg,4087.001953125,35785.70222854614,1.9605935556761418,3.17992665064851,4069.775390625,4083.2681405556323,4079.7288951804135,
carchi,XC173464.ogg,5775.792347301136,1790967.9377512496,-1.0182136596186273,-0.9593477966375952,3703.7109375,5606.494231413017,5412.003891854291,
carchi,XC173468.ogg,5127.0556640625,197856.91165924072,-0.407455438226484,-1.8245904558773516,4618.8720703125,5109.259497444425,5091.116415324885,
carchi,XC179084.ogg,5471.6766357421875,1501643.8629996518,-0.16727260212270376,-1.97142397640589,4177.44140625,5335.128112549015,5198.650952433319,
carchi,XC184224.ogg,,
carchi,XC184643.ogg,5690.14892578125,38.63990306854248,0.0,-2.0,5684.765625,5690.146379280785,5690.143832781457,
carchi,XC209081.ogg,408.7001953125,1490442.297899723,4.688192106825579,20.001731377757217,129.19921875,186.10737412568452,163.33682937056238,
carchi,XC211135.ogg,,
carchi,XC232860.ogg,4328.868447580645,25177.262260067848,-2.075901255684587,2.5869402457923183,4392.7734375,4325.903735420216,4322.782179332233,
carchi,XC234311.ogg,,
carchi,XC234671.ogg,,
carchi,XC237815.ogg,5543.635847761824,1014411.9828295066,0.8848971243112195,-1.1952253005191715,7019.82421875,5462.4589354028085,5389.872708447155,
carchi,XC254933.ogg,4585.49560546875,402028.33851246996,-0.6571765990125773,-1.3059123501767107,3660.64453125,4540.062139831544,4491.959004404288,
carchi,XC267298.ogg,,
carchi,XC267591.ogg,6745.559210526316,5388.57174547095,0.7185774674538824,-0.9984812998565964,6675.29296875,6745.182704648788,6744.808097674116,
carchi,XC269614.ogg,6252.0827073317305,1398.4672610576336,1.3247846289160259,0.6170979388603905,6223.095703125,6251.979989019429,6251.877787564362,
carchi,XC293294.ogg,7913.080886314655,27427.288437711784,1.6119225171739526,1.2183273311848302,7859.619140625,7911.44331988213,7909.840892815446,
carchi,XC296929.ogg,6402.401029146635,375987.36018859415,1.2383641989611556,0.35310502917011677,5932.3974609375,6376.048163988689,6351.504536348056,
carchi,XC296930.ogg,4222.900390625,31729.30501974546,1.523428933065382,1.1040458204673973,4188.2080078125,4219.424359510009,4216.085598926838,
carchi,XC308853.ogg,,
carchi,XC309487.ogg,7288.9892578125,29675.445556640625,-2.4751343666688994,7.32494961485571,7342.822265625,7286.918609362525,7284.760713615244,
carchi,XC309925.ogg,4190.899658203125,146.83163166046143,0.36223536926930805,-1.1689750692520775,4177.44140625,4190.883246177165,4190.866845211793,
carchi,XC309927.ogg,5020.662064985795,1558241.1564751104,-0.19507505448418425,-1.9456593529519581,6126.1962890625,4865.109720553515,4709.250441099392,
carchi,XC310196.ogg,3835.90087890625,24135.922982412227,-0.22723535412898435,-1.9352810565744558,3972.8759765625,3832.910564658307,3829.904572843639,
carchi,XC319603.ogg,5143.950946514423,1084.889586155231,-0.6637087040350915,-0.6182585851004103,5146.435546875,5143.8533368745175,5143.755458991064,
carchi,XC322032.ogg,,
carchi,XC322034.ogg,,
carchi,XC324879.ogg,4573.848100142045,1343203.8231871345,1.0171913645914954,-0.9602528817152787,3875.9765625,4457.527393525413,4359.482211020736,
carchi,XC339932.ogg,6629.885996942935,140525.84384269864,0.25013594610891215,-1.8720081943192868,7019.82421875,6619.832823100333,6609.884373959373,
carchi,XC341247.ogg,3701.5576171875,11938.930601909244,1.7605508445864666,2.4353316101493414,3725.244140625,3700.048726776911,3698.5881618915137,
carchi,XC346320.ogg,192.51708984375,29.417487179360737,-0.2342564825452566,0.6968984494865662,193.798828125,192.44209053230986,192.36664244850735,
carchi,XC348744.ogg,,
carchi,XC356494.ogg,,
carchi,XC357978.ogg,,
carchi,XC357980.ogg,,
carchi,XC357982.ogg,,
carchi,XC357985.ogg,,
carchi,XC357986.ogg,,
carchi,XC358096.ogg,,
carchi,XC358097.ogg,,
carchi,XC358098.ogg,,
carchi,XC358099.ogg,,
carchi,XC358100.ogg,,
carchi,XC358101.ogg,,
carchi,XC358103.ogg,,
carchi,XC358104.ogg,,
carchi,XC358105.ogg,,
carchi,XC358106.ogg,,
carchi,XC358107.ogg,,
carchi,XC358108.ogg,,
carchi,XC358109.ogg,,
carchi,XC358437.ogg,6380.108642578125,1105.6281355294313,0.35140321421757154,-1.274225102691913,6363.0615234375,6380.029308256877,6379.950066331513,
carchi,XC358441.ogg,7231.1187744140625,5902.245193719864,0.8065683076938847,-0.8647423530955933,7181.3232421875,7230.738251014667,7230.3598188176375,
carchi,XC360934.ogg,5963.761039402174,890975.0425609787,0.06914482631203787,-1.9448292787728902,5038.76953125,5890.180513166844,5817.949253913069,
carchi,XC361490.ogg,4494.33837890625,1116.6931986808777,-0.6177237006747952,-0.9865677761220382,4521.97265625,4494.217920254316,4494.097096712981,
carchi,XC362250.ogg,5148.968864889706,1286832.3630488971,0.5660049587557818,-1.616938917603831,4198.974609375,5038.791724579026,4938.51767564358,
carchi,XC362251.ogg,7402.8076171875,132089.8717183333,-0.7746821925678367,-1.1483992916604597,7515.087890625,7394.307723978207,7385.598804504836,
carchi,XC363863.ogg,5465.220575747283,285707.7196417118,-1.3425690900928275,-0.09905396338457217,5749.365234375,5437.759053413272,5407.785994755486,
carchi,XC364473.ogg,21.533203125,0.0,0.0,-3.0,21.533203125,21.533203125,21.533203125,
carchi,XC364941.ogg,3381.48193359375,4145309.2753236946,0.16488274076382192,0.44373683717213197,3628.3447265625,2004.1003292350558,520.0894349097814,
carchi,XC366391.ogg,3672.94921875,661363.8279718511,-1.488070464417331,0.6804061648855031,3972.8759765625,3556.209179628507,3405.513051814634,
carchi,XC366600.ogg,4739.4580078125,252.44736671447754,0.5160349854227405,-0.39816743023740075,4737.3046875,4739.43406452074,4739.410147188152,
carchi,XC373254.ogg,2617.9405799278848,4788311.775808151,-0.03835504416698548,-1.2131151228780637,3832.91015625,1026.2573044037035,276.28696831075433,
carchi,XC373255.ogg,2617.9405799278848,4788311.775808151,-0.03835504416698548,-1.2131151228780637,3832.91015625,1026.2573044037035,276.28696831075433,
carchi,XC391702.ogg,,
carchi,XC405038.ogg,6507.333984375,34.77591276168823,0.40824829046386296,-1.8333333333333333,6503.02734375,6507.331847201849,6507.329710500744,
carchi,XC408368.ogg,8259.104919433594,777245.2984060696,-4.302703120596241,17.40813577036126,8397.94921875,8190.511946677145,8087.057727407872,
carchi,XC416023.ogg,4037.4755859375,0.0,0.0,-3.0,4037.4755859375,4037.475585937497,4037.4755859374995,
carchi,XC416025.ogg,4152.3193359375,30.911922454833984,-0.7071067811865475,-1.5,4155.908203125,4152.316232274767,4152.313126824719,
carchi,XC416791.ogg,29.608154296875,106.25973343849182,0.49338220021815865,-1.371900826446281,21.533203125,28.33928904843991,27.19983552631579,
carchi,XC417997.ogg,2762.7099609375,195371.0778951645,-0.34085188808509226,0.5946664799299923,2831.6162109375,2727.1601636576383,2688.470139356372,
carchi,XC417998.ogg,2034.8876953125,173.87956380844116,-0.9128709291752769,-0.5,2034.8876953125,2034.853393905335,2034.8189707764764,
carchi,XC434624.ogg,51.141357421875,28.97992730140686,-1.1547005383792515,-0.666666666666667,53.8330078125,50.91211542607427,50.666360294117645,
carchi,XC445791.ogg,1898.15185546875,1340.804636478424,-0.36013529290647467,-0.7282456737730016,1830.322265625,1897.8324948550735,1897.5116527975788,
carchi,XC446798.ogg,7883.45947265625,27699.078206832593,1.3442398126718789,0.796348503188999,7719.6533203125,7881.85683539072,7880.28245182309,
carchi,XC452616.ogg,7333.523837002841,8139.721399003809,0.8528251439679596,-0.7520342604093848,7245.9228515625,7332.997650315698,7332.475027460319,
carchi,XC452617.ogg,8510.99853515625,38.63990306854248,0.0,-2.0,8505.615234375,8510.99683265742,8510.995130158919,
carchi,XC452618.ogg,8092.051068474265,1011936.4438249784,0.9494188953664864,-0.7211087523674262,7934.9853515625,8037.024857254863,7985.9084737608655,
carchi,XC455117.ogg,8338.243519176136,37821.439667181534,0.3346522497285937,-1.6778811095883568,8161.083984375,8336.191563314007,8334.150021454656,
carchi,XC458045.ogg,53.8330078125,77.27980613708496,0.0,-1.0000000000000002,53.8330078125,53.28640902571622,52.734375,
carchi,XC461723.ogg,4497.747802734375,420032.43176774547,1.495702823880767,1.2596154690699413,4102.0751953125,4459.63114840819,4425.802454350915,
carchi,XC463782.ogg,5862.903941761364,19135.18254323439,-0.599801380460503,-1.557903904561053,5953.9306640625,5861.406702739651,5859.89616391713,
carchi,XC464199.ogg,5271.328125,1964352.2082567215,-0.4082182044863163,-1.8333170331948863,3736.0107421875,5109.228749468065,4941.1558093242165,
carchi,XC464400.ogg,4634.685516357422,237171.60818016817,0.09855096956104405,-1.5236232525398563,4382.0068359375,4609.936360881428,4585.356147321478,
carchi,XC466694.ogg,4232.889404296875,680122.5925919256,1.7041560754688214,1.3979770105905436,4015.9423828125,4168.960656405803,4115.815935560546,
carchi,XC466695.ogg,4232.889404296875,680122.5925919256,1.7041560754688214,1.3979770105905436,4015.9423828125,4168.960656405803,4115.815935560546,
carchi,XC468202.ogg,44.72280649038461,228.98601018465484,0.16327062064878697,-0.9516988383264917,32.2998046875,42.127867879557755,39.46669656344412,
carchi,XC468512.ogg,4329.123822380515,343005.489702212,1.6154701737562405,6.256308678704718,4532.7392578125,4294.039604812499,4261.260945460212,
carchi,XC481987.ogg,4048.2421875,3408.039450645447,0.8210884296230709,-0.8368041093988614,4015.9423828125,4047.8623462194,4047.4853378763087,
carchi,XC483022.ogg,5394.895582932692,1019323.0207883394,-0.5227741310808469,-1.5917621324178493,3972.8759765625,5296.574081027892,5192.764730988487,
carchi,XC499562.ogg,5494.5556640625,919139.4492611289,0.44121367928031163,-1.7916424719917319,4705.0048828125,5416.786237916248,5343.724704903921,
carchi,XC52990.ogg,,
carchi,XC530457.ogg,5811.65771484375,3368326.759498853,0.9485435085751304,-1.100032904471264,4705.0048828125,5581.234596121616,5394.016662681593,
carchi,XC53398.ogg,7422.329477163462,828024.8859066229,-0.4734964702149725,-1.2798987243905073,6104.6630859375,7368.449005740951,7312.4892948419165,
carchi,XC534330.ogg,7005.9814453125,14053.884744644165,-0.2762248063120584,-1.8848371426861226,6869.091796875,7005.119192477458,7004.254541432252,
carchi,XC534333.ogg,45.758056640625,124.19968843460083,0.30983866769659335,-0.8800000000000003,43.06640625,44.580286922568455,43.42830882352941,
carchi,XC53721.ogg,5573.5107421875,231.83941841125488,-0.78125,-0.6093749999999996,5577.099609375,5573.4922298671145,5573.4736926363175,
carchi,XC541196.ogg,5183.884595788043,1408865.694832425,-0.4511432848556519,-1.5263209549880363,6158.49609375,5040.918556888868,4888.373204483795,
carchi,XC542154.ogg,,
carchi,XC564314.ogg,6162.0849609375,1375.5805492401123,-0.7586726399596083,-1.2119681858351221,6180.029296875,6161.991686894328,6161.898153552117,
carchi,XC566447.ogg,6827.5634765625,34985.67223548889,0.9313026684681495,-1.1046028249168713,6696.826171875,6825.401022351397,6823.272597265756,
carchi,XC571268.ogg,5941.6259765625,518.878698348999,-0.256039612735666,-1.6800588501584426,5921.630859375,5941.588526802992,5941.551054453079,
carchi,XC572215.ogg,6664.5263671875,115.91970920562744,0.0,-1.5,6653.759765625,6664.52056933563,6664.514771483754,
carchi,XC572217.ogg,3756.005859375,18936.949418141292,-0.8027745495976795,-1.0905891636391425,3531.4453125,3753.6186690031113,3751.1860205809053,
carchi,XC581495.ogg,5527.880859375,1717550.4852258242,-0.9477058972395529,-1.1000888555645714,6309.228515625,5355.643228288512,5159.599193695391,
carchi,XC606052.ogg,9636.1083984375,17677.755653858185,0.4007319906800001,-1.8224402042461703,9528.4423828125,9635.376967185486,9634.647990964806,
carchi,XC616706.ogg,6371.136474609375,2035192.6745474339,-1.1545690022880442,-0.6667679212744306,4231.2744140625,6227.961920923211,6062.440529162977,
carchi,XC616883.ogg,6142.34619140625,191687.14953660965,-2.691104619716075,9.461307017234324,5996.9970703125,6124.888414223776,6104.352575201272,
carchi,XC616885.ogg,5787.8173828125,663322.3839998245,-1.490736652083771,0.7733099026536925,4360.4736328125,5723.578506523194,5648.57451562484,
carchi,XC617215.ogg,6184.0667724609375,936490.2147352695,3.599140739984509,10.99538924713431,5900.09765625,6131.313648274664,6092.137673518223,
carchi,XC62770.ogg,8285.9765625,1101851.6119122505,1.4998027452600762,0.24973700059753368,7816.552734375,8238.007293567804,8195.046546273548,
carchi,XC70305.ogg,4516.213776344477,3905154.7691711173,-0.6638398544723176,0.2456217781909391,0.0,0.0,0.0,
carchi,XC70681.ogg,5161.2860317887935,1416037.1939581016,-0.493561680977679,-1.7507236879166233,3671.4111328125,5015.8519297127095,4862.957116398003,
carchi,XC70682.ogg,7329.1845703125,21088.555097579956,0.6298616281223532,0.4807236555736396,7170.556640625,7327.8518928912745,7326.529085041244,
carchi,XC70943.ogg,3580.2116842830883,15323341.124811593,0.11822992343864298,-1.9855131221097686,0.0,0.0,0.0,
carchi,XC71556.ogg,5089.793860394022,2238798.2237857324,1.7278582679624797,1.1088229505155116,4295.8740234375,4924.576431712382,4801.603612446418,
carchi,XC71557.ogg,832.6171875,3535459.2698700023,3.04308153976416,7.98363794906146,129.19921875,259.7862421334773,176.95685984243602,
