,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label,peak3_accuracy,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak4_accuracy,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height
10,0.11667324450837392,1984.375,4.941340036734172,32.83043315478393,2.4827027192622584,0.6277652333158938,1812.5,1.13580035112773,2.6864766257812818,4.0069404911760875,rebsap,,,,,,0.6080344196284087,2812.5,2.3407582257563644,5.102488841249682,2.44667947456172,0.6277487639141678,3859.375,0.9467107612104108,10.745431075150805,2.1770640208357217
11,0.17781076226673231,3218.75,4.333889203566016,57.164455386908884,2.1757300527369883,,,,,,rebsap,0.2627648212553343,531.25,0.9160947876248576,13.564192659698627,1.8311749945266893,0.2423440371729636,2296.875,1.862532722448195,15.838323181968349,2.5822646167127092,0.539644134311682,3875.0,0.8415134980363168,6.516697675860912,1.9116635054759008
12,1.0,3796.875,8.745979417632654,3.0656999941056715,4.383095189197752,0.6186307347483269,3125.0,3.3594522322155704,2.6221305467289824,3.106807201886,rebsap,0.41871789921358016,1843.75,2.7925118493091183,8.601675491530656,2.709267719414717,0.668012240236719,3484.375,4.006182168906351,3.0121592456090407,3.8012256496180097,,,,,
13,0.277117380204183,2515.625,5.1795804412150614,13.83350453608162,2.596423355196253,0.6771372122662379,3734.375,3.4145507350346835,3.0972909793017607,3.304884188375316,rebsap,0.5446058990852373,3468.75,1.4454174115966076,2.195900205978233,2.6158323097814598,0.7821004933278362,1671.875,3.695527073760552,4.589271519116053,3.222152113930832,0.33191674373904856,2093.75,1.3439292260967188,10.477736022268788,3.0207460952057867
14,0.7710580717845841,171.875,7.668175547976495,4.367919881670082,4.408709328021214,0.3786204053351526,3078.125,1.3394383905293403,8.046611190534577,1.4488826341505618,rebsap,0.2553032840665925,1531.25,1.1423510303684876,14.771113883874905,1.8093155606465048,0.4228898132182859,375.0,2.526358129013397,8.663856772105808,5.202024699383709,0.7327886917153368,3312.5,0.8192166443953872,3.7423565881975662,1.6869121203120427
15,0.05783902179435708,2921.875,4.347066790198811,68.9903333969459,2.198729703127227,0.5486448899230338,1281.25,1.081455778384269,48.742109059645976,2.661689105710954,rebsap,,,,,,0.2030038795190724,531.25,1.1555341779487909,16.311246273263507,2.3451576006390065,0.5725759340752478,3125.0,0.7602881646088799,2.339596854090217,2.8883512606385184
16,0.7580387649606533,1343.75,7.242142299117368,12.398680307249027,4.248304872884948,0.36782310529127693,859.375,2.421694643736226,9.491014382555877,2.863241515568248,rebsap,0.248015589906354,359.375,1.6048054487363248,14.627962830546114,1.4886593394643606,0.6377827125564766,1156.25,2.7828768135735964,2.760773808058289,4.836487270278552,0.3595707109446811,2640.625,1.5775560420937451,10.930168434872057,1.6138863349689685
17,0.5650231653201312,3203.125,4.788586452785207,110.35070415951392,2.446448828601354,0.7512094429988214,2406.25,1.477452418058478,4.0194451592279,3.47394032033846,rebsap,0.7409784209269655,3593.75,1.4434628152151552,3.86068220099159,3.5173135423661135,0.769496246550038,2843.75,1.5631724592716751,4.3383241488823785,3.6672938832339437,0.7233882733730518,3390.625,1.202218732092045,3.615175727342347,4.0990911890910935
18,0.7391825058171253,1437.5,4.927850392686837,84.35017010237237,2.4743270953720917,0.3832418309266047,2875.0,1.5727598595370749,9.728286224427762,2.0964160313565423,rebsap,0.8773496125197552,312.5,1.53815502601972,8.153255937826282,3.263987927515944,,,,,,,,,,
19,0.15344042063576202,1671.875,4.359071597009914,24.8062871319357,2.1809723309284426,0.2493806751112192,2062.5,1.7701416712210325,14.654565417203813,2.423436190395768,rebsap,0.20375217743945606,2609.375,1.4972797509088602,18.83835606829487,2.2927298917205423,0.6043452994161462,1203.125,1.7845725154389442,42.966758577400185,2.9834290571258526,0.6544656114604503,1093.75,0.4076233227096369,5.788135902922092,3.551557796259802
20,,,,,,,,,,,rebsap,0.7633993606493588,312.5,2.7982961128016792,54.94490647057827,2.86229490692146,0.7100394193090451,2828.125,3.2509532058568995,3.4487446452792767,3.073936703458408,,,,,
21,0.2438117495915133,2812.5,7.1188248216417085,13.224220284562847,3.606552219185793,1.0,3671.875,2.14552080184491,16.341396146791993,2.8586046454360874,rebsap,0.4527171801841411,250.0,1.7628720520875758,18.272088284014913,1.1736419557434816,0.7266279160641049,1406.25,2.6351246784472795,18.29008993168624,1.7048641937061808,0.4359984097036697,2750.0,0.8736843677482868,1.7730446459815712,4.8647992012987125
22,0.2445322591234479,750.0,8.982993093677672,15.884199087146554,4.678024923352322,0.7013032960664376,1203.125,0.762248513681687,3.347877585627544,2.2010800947357185,rebsap,0.410024946016493,406.25,0.6612004643736071,1.6949869206299617,3.3666599782275295,0.42888635975861295,343.75,3.3075364187821634,7.003860034422151,2.897927847590968,0.4246200919320765,859.375,0.5837964036296146,1.7379821331577503,6.289344758700527
23,,,,,,0.27154033835513114,2296.875,5.534073661020454,13.727596085993154,3.249338422213758,rebsap,,,,,,0.7804552385151673,171.875,6.237400099560897,4.5548798032654725,3.5202474200473954,0.6139571604612399,2953.125,2.5338130115607984,2.5903860856344068,2.5435406532728857
24,0.6206804602864873,1140.625,7.8054760798822755,5.272599459312146,3.93526691266141,0.7253898493665987,984.375,3.7321342579911767,3.64152598763539,4.3087892182299266,rebsap,0.6859642918633694,1421.875,3.336531770682212,3.1843512507976337,2.825952597736312,0.3764740333604865,390.625,4.384987095899549,9.622694676754096,2.8149329400645984,0.5794875935757706,1250.0,2.5529900623545227,2.378051122209129,5.002296377941326
25,0.8486163601886968,1453.125,7.034937184450108,13.211467252953895,3.5395574986443887,0.38959328820657535,453.125,3.051184524459018,6.553007892471683,3.101247109657097,rebsap,0.7233483567167937,937.5,1.827358514646542,3.614654112053501,3.1927123314576167,1.0,1171.875,4.713056489625278,4.927999612382179,4.40550998605594,0.3822946488534708,1359.375,1.2575081849557788,1.6188948309155649,4.327336730225904
26,0.2996046492945974,609.375,9.212806693995141,9.994355320819814,4.63553080957563,0.280979666402682,1296.875,1.3831541898967354,18.08015628008728,2.5397824741644173,rebsap,0.4335089057262589,2296.875,1.1625828617950005,8.826264085245953,0.7283277490943821,0.5122212472792663,859.375,3.140098080950337,4.1002195951430735,3.458268179081762,0.4478862661454349,3250.0,1.006604011300882,7.244884078637426,0.7309437929721131
27,0.6361663451998727,906.25,10.927596130292015,5.497017589257113,5.724826461116966,0.2305415470445804,1656.25,2.5432962175882112,11.696537955274676,3.418431884505801,rebsap,0.51123307552461,93.75,1.8348089602664168,2.0459649577829633,1.805141940329396,0.5284524356799443,1375.0,5.021518202644629,6.3620305288308,3.5380471439215597,0.4385724888239284,1921.875,1.5408736180570726,8.905869235951869,1.9291015249636247
28,0.6142141605365313,109.375,6.8130488240698766,2.5921117306709576,5.099561076271812,0.4989772644148429,203.125,2.7743251297909106,1.9959174084826208,4.6170697999826915,rebsap,0.6334782386089736,3234.375,1.6253288450543961,5.4567019224440685,2.148972019440343,0.473602243726672,2500.0,4.542441649990287,7.5988165837147505,2.7953194948690565,0.6083514381045718,2734.375,1.6205519956977672,5.1066190319218085,2.721807215564148
29,0.15213999201026274,3093.75,6.149583692766634,29.48599976931877,3.1475114208518757,0.8848688470830375,1687.5,1.0618789929564425,8.685746426262599,2.305460686252073,rebsap,0.4698096955762999,3750.0,0.9378711665033086,5.658345644892363,2.468587733818335,0.6537016990276184,3234.375,2.1516011589719484,2.8876838182343647,4.5076413259971915,0.7574558081302014,3343.75,0.7885884896891766,4.122959994592718,3.10307742670714
30,0.2326171640221197,3031.25,4.724758060737523,76.88470113462462,2.8848633865437265,0.35456771248005625,2718.75,1.51448158448974,9.29609521558774,4.192773957608439,rebsap,1.0,3921.875,1.4146159226440855,3.7867468440962573,3.1671778869911162,0.7898575395416332,1312.5,2.2249061350549773,4.7586765559838815,3.7128857383900153,0.716899147662891,1640.625,1.1938057577885628,10.596930299692914,3.6683905965181975
31,0.5979981051415548,593.75,4.681832565123844,74.62651391373105,2.3598393184894886,0.6571745087175973,1843.75,0.6736214321893694,2.9169359497139884,2.4233807492534565,rebsap,0.7867069256425392,1312.5,0.5863898346692986,4.6883847636050575,2.751214414752332,0.6444596409221233,1968.75,1.5082617666420468,5.625240423301491,2.4181333535429017,0.4353374673035515,921.875,0.5312075213229903,1.7709692818198377,4.312567418880332
32,0.4815879248804436,1328.125,9.047604540940569,7.715869656542082,4.527574517091756,,,,,,rebsap,,,,,,0.2606875712563565,2375.0,4.4399767031400525,14.878689404279244,3.2736688307211965,0.6549898395944449,3718.75,2.009479917797436,8.69539609057756,1.078417692652021
33,0.51922377266999,62.5,12.930518531319144,2.079969730519952,8.03460876994211,0.4927099671955547,187.5,2.5667969842622127,1.971258915677314,2.162874581155225,rebsap,0.33674071008867656,421.875,2.2447643408482807,10.553941884381123,2.126991946080464,0.6265400470526225,1296.875,4.863063806699925,10.710653092605142,3.012069617152624,0.2562041308054128,1781.25,1.3896370764243815,8.066729392430005,3.32437383666926
34,,,,,,0.1756123994767057,2843.75,1.7839975676113613,19.408346255867656,1.3295064814377149,rebsap,,,,,,0.6418415705507841,62.5,2.5161947624046093,2.7920604899285006,1.8661469000767266,,,,,
