,peak0_accuracy,peak0_autocorr0_accuracy,peak0_autocorr0_freqency,peak0_autocorr0_prominence,peak0_autocorr0_width,peak0_autocorr0_width_height,peak0_autocorr1_accuracy,peak0_autocorr1_freqency,peak0_autocorr1_prominence,peak0_autocorr1_width,peak0_autocorr1_width_height,peak0_autocorr2_accuracy,peak0_autocorr2_freqency,peak0_autocorr2_prominence,peak0_autocorr2_width,peak0_autocorr2_width_height,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_autocorr0_accuracy,peak1_autocorr0_freqency,peak1_autocorr0_prominence,peak1_autocorr0_width,peak1_autocorr0_width_height,peak1_autocorr1_accuracy,peak1_autocorr1_freqency,peak1_autocorr1_prominence,peak1_autocorr1_width,peak1_autocorr1_width_height,peak1_autocorr2_accuracy,peak1_autocorr2_freqency,peak1_autocorr2_prominence,peak1_autocorr2_width,peak1_autocorr2_width_height,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_autocorr0_accuracy,peak2_autocorr0_freqency,peak2_autocorr0_prominence,peak2_autocorr0_width,peak2_autocorr0_width_height,peak2_autocorr1_accuracy,peak2_autocorr1_freqency,peak2_autocorr1_prominence,peak2_autocorr1_width,peak2_autocorr1_width_height,peak2_autocorr2_accuracy,peak2_autocorr2_freqency,peak2_autocorr2_prominence,peak2_autocorr2_width,peak2_autocorr2_width_height,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,peak3_accuracy,peak3_autocorr0_accuracy,peak3_autocorr0_freqency,peak3_autocorr0_prominence,peak3_autocorr0_width,peak3_autocorr0_width_height,peak3_autocorr1_accuracy,peak3_autocorr1_freqency,peak3_autocorr1_prominence,peak3_autocorr1_width,peak3_autocorr1_width_height,peak3_autocorr2_accuracy,peak3_autocorr2_freqency,peak3_autocorr2_prominence,peak3_autocorr2_width,peak3_autocorr2_width_height,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,primary_label,peak4_accuracy,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height,peak4_autocorr0_accuracy,peak4_autocorr0_freqency,peak4_autocorr0_prominence,peak4_autocorr0_width,peak4_autocorr0_width_height,peak4_autocorr1_accuracy,peak4_autocorr1_freqency,peak4_autocorr1_prominence,peak4_autocorr1_width,peak4_autocorr1_width_height,peak4_autocorr2_accuracy,peak4_autocorr2_freqency,peak4_autocorr2_prominence,peak4_autocorr2_width,peak4_autocorr2_width_height
10,0.08083194643709057,0.6138915574356636,2468.75,22.870989006423383,2.589945957561838,11.43730782040778,0.5700730546691293,2906.25,1.9538768795572952,2.32597656615917,1.0202780757521985,0.5014869273369378,2593.75,1.4769108011705292,2.0059654497283077,1.0116831838820033,2468.75,6.177502501453621,44.60555372989134,3.2460117921141056,0.6274639676630617,0.6093076503974956,2656.25,22.919586439430446,2.559558693732839,11.464971827652803,0.5694582891005839,2968.75,2.9031035462047114,2.322655330910834,1.727389458540189,0.5313329306963355,2531.25,2.0788897730245086,2.1337108269325995,1.176951310323807,2656.25,1.3256789442347987,5.36860820536981,5.130562904218292,0.7155765264489764,0.6191054969764274,2953.125,21.700479830314848,2.6253988757042066,10.85334728444236,0.6385352723895845,2640.625,3.8609947229076687,2.7665216648131548,2.1945686315867783,0.6656305022873066,2390.625,2.7989339559313775,2.990703418944179,1.553444607905031,2953.125,1.0817604245843158,3.5158842113662843,3.8180208990436606,0.28014470165439775,0.6205146104744919,3234.375,19.646625151031433,2.6351475645751634,9.830661883777994,0.6161279775596898,2484.375,7.607086033958029,2.6050348593859667,4.00793295488606,0.5628293721481907,2859.375,4.2278801046435825,2.2874363836240548,2.322153646429188,3234.375,0.6708139289220865,11.113344610209708,1.9983968209485443,lobgna5,0.3514885861584356,2406.25,0.6287509567551517,1.541992906611057,5.513315903821338,0.607296607138095,2406.25,23.13133651309297,2.5464511337992235,11.568152478023812,0.6132547599731981,2718.75,1.5889489301597641,2.5856814680659,0.9512756820774244,0.5283130576163948,2968.75,1.4063033871754391,2.1200502073401424,0.9738267045214872
11,0.7542090588070797,0.6204585227384033,4000.0,22.81206519869857,2.6347581487405023,11.407330442911597,0.5934793531441109,3750.0,1.3441792781266633,2.459899657579996,0.7786167145050525,,,,,,4000.0,8.785540379540835,12.205494577789636,4.48978181192675,,0.5582516883040397,2546.875,23.061024284703677,2.2637324773484693,11.538799364664914,0.2294453905021856,2484.375,2.935231814040614,1.2977665536926963,3.4857269726527456,0.5361139538460371,3609.375,2.601338031443583,2.155701833005992,1.333206547398221,,,,,0.6368443303332822,0.6145522858624928,3734.375,21.45693500051571,2.594385602305721,10.730304895556054,1.0,3984.375,6.568369723449268,2.7222710354781725,3.449227166439703,0.5318699304286365,3484.375,2.0586194289805744,2.1361584418527855,1.1772565037511618,2546.875,0.9870315535564749,2.75364005997136,0.7513281996406387,0.6367968975831728,0.6126577385118032,3828.125,22.057145164387013,2.5816960848989936,11.030053347962854,0.5295039226727483,3953.125,4.637417600465113,2.1254162323322703,2.8120185601336187,,,,,,3734.375,0.8048624503480593,2.753280446520961,3.832112018416691,lobgna5,0.6117598880438317,3828.125,0.770914671104769,2.575725612074052,3.861375793483549,,,,,,,,,,,,,,,
12,0.9227194304509392,0.6089687641050455,3906.25,22.943901234193266,2.5573404582661965,11.473311856500475,,,,,,0.5571500855965756,3531.25,1.8953754496040844,2.258101373570611,1.1039518158243715,3906.25,5.960527101817802,38.819589678301725,3.0952567090124847,0.13202651148722577,,,,,,0.5648849745609648,3906.25,3.8692299460856168,2.298242858864711,2.1817757010852303,0.5726897816956098,3718.75,2.8990846950507643,2.3402201893699157,1.6090943909909903,4093.75,2.379858234641369,8.064762452588411,3.1243662208083998,0.7163898117342723,0.587788727789316,3265.625,22.686913500171034,2.425940451936242,11.344608894570017,0.6518266997910027,3640.625,3.2024215490492036,2.872132927481033,1.6643203048852735,,,,,,3265.625,1.5545721879994718,3.525966419313022,3.581528135147047,0.6262302805504123,0.6045196477385011,3125.0,22.3877803422555,2.5285706212246453,11.198686866931672,0.6008496216301227,3625.0,3.470788744400842,2.5053214382107853,1.8712848074759387,1.0,3250.0,3.2074796194476662,3.2283357383275586,1.8762802755467025,3125.0,1.254191862415233,5.350888249977004,2.432303854664806,lobgna5,0.5449443434266852,2890.625,1.1024652417839904,2.1975333908169716,2.0399834874336906,0.5787413551063895,2890.625,23.060555346738628,2.3738385244356266,11.533218116853556,0.5048589140096098,3765.625,3.7376228417542277,2.0196263818418174,1.930849034631857,0.5224269154427267,3453.125,3.6886700952458464,2.0939203492320644,1.9276261065903018
13,0.27707967602905537,0.6164238911802862,3140.625,22.85114436448687,2.6070445395492925,11.427903307079426,0.04809311630890001,3203.125,0.8523320709904159,1.0505229210260723,2.132809432619977,0.5953420866250914,2890.625,0.5519062901075209,2.4712231416898476,0.320579166682345,3140.625,9.585732481835263,13.832783044569538,5.000079356681948,0.625538347204989,0.5608396654183689,515.625,24.563651276335165,2.277072679964725,12.283657937825446,0.5531440332199913,3140.625,0.9069000601039179,2.237857552190434,0.4556146200329695,0.528996746923573,2640.625,0.6707549659005608,2.1231275866320516,0.36163663363224857,515.625,5.795095545572023,2.6705004171613353,3.1942862760419786,,0.6157791949833785,2640.625,20.569558746713607,2.602670097359095,10.289324433116208,0.5882328299003812,3015.625,7.0143085238181655,2.4285568948055527,3.681137937812247,0.5372561137948872,515.625,4.736926190041366,2.161022608425661,2.377624066280429,,,,,0.6285794637192805,0.6067154832697405,3359.375,17.887259136407458,2.542688454439883,8.948679147025647,0.5880483815760156,3234.375,8.273661777609277,2.42746952621701,5.817308927344051,0.4147280454306387,3187.5,3.6381541750551873,1.7086074126613369,6.140249903918525,2640.625,0.5493957522938067,2.6923659365033075,1.8617819709076269,lobgna5,0.4881345580817176,3359.375,0.46487766445306344,1.9536384332811565,1.7882410234198631,,,,,,,,,,,,,,,
14,0.4108755731134558,0.5967956408562534,3109.375,23.72107598110579,2.480131916538852,11.862880792905653,0.4894295229958371,3234.375,0.6292862551478762,1.9585934656222719,0.7705448093167779,0.5624349221312281,3546.875,0.5065927100097696,2.285374337620027,0.2705023680056482,3109.375,11.040729808136176,8.487171422214544,5.956869950226179,0.6784173230045818,0.6013505061329296,3562.5,22.099208274883008,2.508469257792285,11.054356873972734,0.47757529526460396,3437.5,3.8942996462949213,1.914151438352235,2.964697168764281,0.611161718439905,3812.5,2.6635231139639353,2.571763243032052,1.514452792965338,3562.5,4.518602864206622,3.109620236211441,3.417720456192021,0.7807095869479731,0.6327021144134425,3828.125,19.1847019367589,2.72258577912325,9.600783021906,0.5509868896117738,3578.125,7.522441707483027,2.2271064627386465,3.8904692076317096,0.5254181104881932,3953.125,5.1136799088153095,2.1071179117869008,3.52811612553582,3828.125,2.1080177706096714,4.560162872978623,1.9781507764100579,0.5506342464586056,0.5204869893633236,31.25,19.61141868268789,2.0854491490694773,13.287113805169142,0.575433854139126,3078.125,4.5242104956854945,2.3553455916093924,2.265545165624083,0.4769890654293736,3156.25,2.7173463049632707,1.9120059140273327,1.7350266874854978,31.25,1.9702003050492607,2.2253587241998907,3.1462343045623795,lobgna5,0.5359780821647324,3484.375,1.755657205900259,2.1550706153389285,2.5991005458673047,0.5625441179614299,3484.375,19.71414905530979,2.285944802799179,9.864071256214658,0.6281596048123999,3546.875,6.976989020752358,2.6893258853586417,3.993306211849233,0.5372983819582633,3859.375,4.821507814937124,2.161220019571658,2.561960148807345
15,0.2403935098629486,0.606435582033166,3062.5,23.2582179589331,2.5408801058948143,11.631493320792293,0.5245752300424609,2875.0,1.5649584065449356,2.103382203012501,1.0075147885892046,0.6149921188486575,2812.5,1.5373002449242104,2.59734942830147,0.9968169044604571,3062.5,7.130191260624403,25.01295110916172,3.824067062805074,0.7709901000510568,0.5949061227819664,3546.875,20.320264860750484,2.468563600288064,10.160788294850942,0.4268760603809184,3421.875,5.562214000865151,1.7448232936572765,4.179468972638102,0.3901309284627772,3609.375,5.0268328173721795,1.6396962014804615,4.93443675461307,3546.875,1.9380806376286028,4.366623452623429,1.991501523011343,0.6956464722143756,0.6171973018003867,2875.0,22.54637181231974,2.6123117854267264,11.274854204871577,0.5248486401081804,3062.5,2.931791311215065,2.104592524427744,2.038695696327635,0.348285456438028,2937.5,1.782714562884364,1.5344141232976938,3.029608030378003,2875.0,1.0314260304022387,3.285652731794073,4.683603355435497,0.47203393024796236,0.6076215818307601,3015.625,22.908991546106044,2.5485601493216734,11.455911659166592,0.51533591533043,3140.625,2.1247248047441416,2.063284719522329,1.3354494998086055,0.0546801549735253,2953.125,1.4687880292410247,1.0578430202869527,3.214332578766797,3015.625,0.9794565725527518,1.8940611097786189,6.532851840933212,lobgna5,0.74084199893579,2750.0,0.9208449209209921,3.858649919715333,3.9173462419992138,0.612663422087018,2750.0,22.681578866147554,2.5817339673627657,11.341456170719955,0.5865462877945296,2937.5,2.5259138712998714,2.4186504328761202,1.9238813972514306,0.49591283384830565,2984.375,1.6911190637590072,1.9837838912547738,1.995333950251033
16,0.5450355339196664,0.5186219216219156,31.25,19.735968820863047,2.077369213341242,13.821272953016548,,,,,,0.5687806920256214,2656.25,1.082243643039855,2.319005623142033,0.5605903422561759,31.25,3.811014266167007,2.197973851925897,6.304355682258038,0.38840828070390243,0.6212255006336915,2625.0,21.455051742927086,2.640093252510411,10.75438067825789,0.552699580442947,2500.0,2.857052863685341,2.2356339414800175,1.5673556687611911,,,,,,2625.0,3.5511315314592276,9.810466379279319,3.0007438828982846,0.7398132664259709,0.5990516796733008,171.875,18.903367319945733,2.4940870164643254,9.52090337518049,0.5691742720169679,359.375,7.755054429146909,2.3211241461405585,4.314080985058327,0.5640444589540428,296.875,7.542838870579383,2.2938118818280664,4.673827623173969,171.875,2.534258159262677,3.8433934976760717,2.610831754898935,,0.6202790510832661,3625.0,15.605634239976558,2.6335128542494033,7.817689785936419,,,,,,,,,,,,,,,lobgna5,0.6490022802090866,3625.0,2.0217841035135247,5.698042714326988,2.893412457937165,,,,,,,,,,,,,,,
17,,0.5989715723833335,171.875,23.031007158800698,2.493588811005379,11.531065052606838,0.615123670491769,359.375,3.058134638520993,2.5982372085020984,1.6632199136155108,0.5460716662243367,734.375,1.9098373692069266,2.2029909252023288,1.0626198789141332,,,,,0.8004298000263953,0.6153015589950592,3921.875,13.488742443023984,2.599438660026067,6.750729083074658,,,,,,,,,,,171.875,2.7660960907055867,20.043072565588666,1.9911168190176711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lobgna5,1.0,3921.875,1.4108739826962295,3.915790707670851,2.3163891704107438,,,,,,,,,,,,,,,
18,0.3193351352444259,0.5943164445101841,2843.75,23.339828350815697,2.464975438288633,11.675044258368791,0.6123641274300688,2656.25,0.6101939171827314,2.5797406039081068,0.34627497787305245,0.24022925312622578,2781.25,0.5696231614769589,1.3161864998286603,1.121570500731441,2843.75,2.9300795787580416,10.28406248427953,1.649955570645898,0.6493089126549628,0.6245389724152597,3250.0,21.180904720050197,2.6633922738473927,10.591322604896037,0.5953415781318435,2812.5,1.1237833810739142,2.4712200363540546,0.5724872119564455,0.4626449561145908,2750.0,0.5179545194419856,1.8609669926411812,0.5279579090987374,3250.0,1.5703284956463845,5.703024890485011,1.0077040897405145,1.0,0.5665179907066985,3125.0,11.705036621249253,2.3069008137852904,5.854731353939979,0.5984380247946182,2812.5,1.067313917165392,2.490275628036102,0.5541449581192777,0.4685758911249772,3234.375,0.8474327065197953,1.8817362315701303,0.757288824448982,3125.0,0.5786738449271625,4.286676761420438,0.5342405896524,,0.6096516030032209,2765.625,20.65865467309186,2.561814029963216,10.333209001989779,0.08679965777024212,2828.125,1.23043157764882,1.095049961937491,2.478078355997822,0.0514736318390826,2875.0,0.8994819951833445,1.0542669487817022,0.9947217129554919,,,,,lobgna5,0.414744327382193,2765.625,0.23095714178154925,1.7086549465246037,1.9844630058642179,,,,,,,,,,,,,,,
19,0.2529396164911506,0.6130373428016949,3046.875,22.578331273355737,2.584228688215603,11.289945999984873,0.5711375566350267,2921.875,1.9747173286050932,2.331749994599022,1.0495989033539277,,,,,,3046.875,1.6673495760296257,14.724378701938889,0.9377420769316062,,0.6213126821500754,515.625,7.561712265120443,2.6407010556300285,3.79695429891236,0.4744320639492393,453.125,2.7409072798451155,1.9027035924494022,2.915477373519902,0.5126859631216505,390.625,2.59525966471318,2.0520648377088193,2.397117760042964,,,,,,,,,,,,,,,,,,,,,,,,,0.4460874303058242,,,,,,,,,,,,,,,,515.625,0.4519268180870778,7.22135625520913,0.4542339088735324,lobgna5,,,,,,,,,,,,,,,,,,,,
