,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,peak3_accuracy,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,primary_label,peak4_accuracy,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height
10,0.506507859907521,3515.625,6.711428297863063,12.158248354017587,3.418494424405365,0.3560382711287753,2781.25,4.668644805508891,9.317323888978876,3.802034937380998,0.5583690747475848,3578.125,2.363224470004543,2.2643341822777643,4.932200719519447,0.7520716010322204,3359.375,1.9923960157853082,4.033422569432872,4.252489585021717,rethaw,,,,,
11,0.7791702530680852,3484.375,8.502688653216556,4.528375429005563,4.272210241194184,0.3261501966893654,2765.625,3.8946358758948993,10.38807159341576,4.074278965876665,0.6860754019968187,2562.5,3.25172038175058,3.1854783166429854,4.111490904766233,0.6291611362853934,3203.125,2.8467486137658224,5.393177996411879,4.1297859108997415,rethaw,0.3413022241563504,3109.375,0.9805092002992549,1.5181469205952849,3.4692167238374294
12,0.6310022883217092,3234.375,9.421939380581458,5.420087812749614,4.729334489788172,0.2398572668227105,2640.625,3.408466891087304,14.470966464444842,2.862618916099612,0.6641520993150152,3093.75,3.1119132360753445,2.977538337921516,5.678138708228393,,,,,,rethaw,,,,,
13,0.20441186393715627,2812.5,7.762777601060338,17.597044708688482,3.9167769401091657,0.7843421578446613,2390.625,4.660407667402739,4.636974895073365,3.376660589233889,0.6200384137130842,2937.5,2.9009951845621647,2.631844997206855,6.065894548953108,0.6119270989203223,2203.125,1.9799874960544075,2.5768354276164303,3.904202406986818,rethaw,0.4783882060950919,4015.625,1.9541128209519456,5.751403697261707,1.3865102035623718
14,0.09573692488782536,2546.875,5.798785174488622,33.1761860300206,2.9465734868455176,0.3222135637215308,1281.25,2.25652068444306,11.803127905488493,2.0995951977389105,0.6478601770042416,2109.375,1.8879438143991925,5.679562121050111,2.834207890642406,0.8156158455572491,3375.0,1.7239219613187922,10.846919064408949,2.2499582170450614,rethaw,,,,,
15,0.1802736459369784,2656.25,8.451424116529529,17.078870199314903,4.251977561315224,0.3425882233495093,2218.75,1.469882163320445,9.126699905757649,1.9404722755883397,0.7381990288595025,3312.5,1.2469618292037028,3.819695532998395,2.8252449863591065,0.3997970981728962,2843.75,0.7223847569790163,1.6661032410137582,5.087692309837939,rethaw,0.4893518723229129,2328.125,0.6557025748894751,1.958295636075178,1.875989661336518
16,0.2921824045834597,2234.375,10.9157450202159,11.302346892481694,5.480389229874005,0.2529152179324077,2765.625,1.874783993601008,13.385361661797646,2.3275532833345327,0.02238052532712953,2281.25,1.6917900046224117,1.0228928800079586,9.068551621948034,0.6826168442799783,3234.375,0.839907029463242,3.1507658235087486,1.4957613454024847,rethaw,0.5222173739133996,2546.875,0.3092421900904663,2.0930020168183034,1.718949306637458
17,1.0,3187.5,8.85976567342753,8.532097650447582,4.457132015681518,0.30112308127234305,2468.75,4.6386750509523536,12.87780402933464,3.174184095641404,0.5410688184810628,3031.25,4.040897732342925,2.1789759342354387,6.062832368227673,,,,,,rethaw,0.4981123600954254,2656.25,0.8301039417750777,1.992477838645584,2.260849424895435
18,0.18889971801362812,2718.75,6.906474802187147,18.49339758983345,3.4859754280198776,0.5465816927647773,2359.375,2.4500715613748625,6.616406863438955,3.8405539963692985,0.732895680649595,2984.375,1.6449774393719407,3.743855593320205,3.3240122051616883,0.7551234518975644,3093.75,1.0337748678392673,4.0836903645900975,3.3757853824510997,rethaw,,,,,
19,0.181936558612222,3093.75,5.59927123821107,30.55997705702327,2.8007167106322997,0.4791781420314719,2781.25,1.8651867661767767,1.9200423037168832,3.8880199056301135,0.14004391663534602,1531.25,1.7963386692515446,46.51400318432131,2.455835870014362,0.3402857442712629,3187.5,0.7609639109344237,1.5158077778619088,3.96536596010148,rethaw,,,,,
20,0.0867055446295747,2421.875,4.685342042880269,38.322799174122075,2.544761288945652,0.8761914484741173,2781.25,1.8851310982876988,8.076986505984166,3.19157370986131,0.4239277968673469,328.125,1.6557098474358525,5.207680536721167,1.4995517744620066,0.5698679897135716,1781.25,1.4776998236709356,4.6497353188575365,2.4193431413755793,rethaw,0.5590166670689849,3296.875,1.1166533474235505,2.26765939962732,3.0358031323894874
21,0.2405589079608393,2781.25,8.71471687158394,15.80109389100744,4.479432268290075,,,,,,,,,,,,4046.875,1.6322914888913054,3.5304202671033518,1.1949799802172238,rethaw,,15.625,1.0504895984519398,1.0140537416076243,2.9810574055517742
22,0.14077884574430033,2968.75,5.370502344724613,62.84761464791623,2.6946138778070656,0.577957990829415,2359.375,1.2691543210858454,2.369432374671049,2.547696639572504,0.7463629378329719,3953.125,1.0167467549902809,3.942641471463929,2.16333976206485,0.5223156380758784,3078.125,0.7518781278143171,2.093432567002992,4.475796302028793,rethaw,0.6105054924429518,2609.375,0.6297510421297585,2.5674302990101414,3.2806520377460604
23,0.4464430745542983,3250.0,5.753049137236331,7.225995766884067,2.8840780725985127,0.7645165578052315,2921.875,2.3859029295109164,4.246583074715288,3.939993481718412,0.5905566414339303,2437.5,1.790848775146105,2.4423402628928845,4.157356237586875,0.4441188624885376,3093.75,1.320164653164757,7.1957829292553015,3.818323940950201,rethaw,0.5506624413673771,3656.25,1.2392316065731743,2.225498360393232,1.6411582928796955
24,0.32052919118304635,3312.5,6.880380468281354,19.132536425861584,3.4453767475662334,0.31873812337375473,3453.125,1.952292625802748,1.4678643181271411,5.1882288891259325,1.0,3609.375,1.1022111779192414,3.2212951913258507,2.2766573490056556,0.7871092824636978,2859.375,1.0484294212825105,4.697245664689348,3.504149943308972,rethaw,0.7670408987805017,3156.25,0.7934934003483574,4.292598978812947,3.7327834692552617
25,,,,,,0.5444692176500949,203.125,2.4372983398510977,8.780965315594187,1.465546511245658,0.21655944769786795,3156.25,2.0035675236397736,14.040631376147955,1.3338554632004316,,,,,,rethaw,,,,,
26,0.4609780613523243,3375.0,8.015681553034598,9.276060289019485,4.014420619636671,0.5729058264005461,875.0,6.557362342150644,2.3414039849156083,4.26562708099804,0.6312567200993433,3203.125,3.43462369749952,2.7119138286924453,4.9586265459010255,0.4131144688995329,3328.125,0.5961741070149822,1.7039097865045392,5.8394758406037965,rethaw,0.5804987837169104,3109.375,0.5679376245333625,2.3837833150051613,3.5667389600315453
27,0.363217315558823,3203.125,8.987927776921723,10.992761221425182,4.548309539087142,0.7230600426724411,2968.75,3.7832645168313577,3.610891001969861,5.063781506622194,0.7494437814509459,171.875,2.2913728658349646,7.982240519041192,1.8682743305516396,,,,,,rethaw,0.6207976868051763,1921.875,1.0129814390892116,5.274229429535296,1.2919301972980055
28,0.2589165658182472,2781.25,6.929509767764159,14.843133030149774,3.5763777477337384,,,,,,0.3186976640457119,2250.0,3.274702927107853,10.274440040184544,3.4114500886930568,,,,,,rethaw,0.3759855097612279,3375.0,1.817125691593752,8.012634447137287,2.346087211032576
29,0.5086191545988924,62.5,10.10312962932443,6.105244085269827,8.580175989235634,0.04251234905643353,203.125,0.32317306931101264,1.0443998927970917,2.990055330605103,0.6984671769512563,2890.625,0.2460154461416328,3.316388544003871,0.2454978516441269,0.11189754922117344,2250.0,0.2323678650652273,28.14990542822633,0.2499479478926085,rethaw,0.6755529099733042,1468.75,0.19780102256439092,9.24649994473107,0.27224194895455056
30,0.4386346357627746,2921.875,12.04265227451783,7.125484140681068,6.211361786162255,0.6644825064000097,62.5,1.8254729633129028,8.941411572347555,1.4102601089729632,0.5943116384472074,2812.5,1.4162566620719828,2.4649462364965298,6.1457184515065535,,,,,,rethaw,,,,,
31,0.5610585356681046,93.75,15.520636665122645,2.2782081012147746,9.240929053755671,0.5299032059903309,265.625,6.8152552636247705,2.127221484474603,5.106602376716634,0.6026904898215482,3265.625,4.286962370621877,5.033858865099148,2.395486828722205,0.3810502179887818,171.875,3.650263962765235,1.615639958302587,4.259795623637069,rethaw,0.4404615659912357,343.75,2.3633475758813325,1.787187330163519,3.629867840674596
32,0.13181098303502015,3312.5,6.433307115342238,24.188281111193877,3.3330746058220595,0.550057680173218,3734.375,1.6315359744012126,6.667521297296362,2.727419619553867,0.4787155725541998,3140.625,1.5512533969437503,1.918338525667877,4.5010742273617455,,,,,,rethaw,0.2576378626310617,2484.375,1.0909951732810264,12.123463127978996,3.1098395696154086
33,0.3937419642574464,2109.375,7.133919607750942,8.247313363650392,3.632481882605085,0.7791608840268571,2484.375,2.8886846921034333,4.528183313872773,3.6944777608024415,0.34292247183302715,2062.5,1.3933772396875412,1.5218904271306712,5.181084227447501,0.5134866390439004,1890.625,0.7361495155022264,2.0554420088993908,2.2292407665231817,rethaw,,,,,
34,0.2679439114898112,2703.125,9.457665912242613,12.294139945363954,4.730851061448794,0.25601450916923096,2781.25,2.6748686856486157,1.3441122338062712,7.956433823739834,0.43891918979253264,3125.0,2.09692076469096,7.129097854052332,2.7246780739337013,,,,,,rethaw,0.7877618392347521,2125.0,1.3009184744932936,4.711688022523333,1.7427458946995436
35,0.16569694460753104,3078.125,5.331180539724153,28.76652535895369,2.6780673510697115,,,,,,0.5007541202053479,3375.0,2.5250815477145943,6.009063111815664,3.8812349083575226,0.2642073315870161,2468.75,1.6944282191500295,14.949863558338619,3.1568531015106323,rethaw,,,,,
36,0.7671199180519632,2250.0,6.531432963514236,4.294055514044062,3.3564109589899487,0.5444878741451471,2593.75,3.870154247690323,6.585993719420627,2.5725698531069545,0.740992364751843,4015.625,2.3763390439828336,15.443560172145395,1.3313777931517274,,,,,,rethaw,,,,,
37,0.6829621874570856,46.875,7.924061850263794,3.154197891977442,8.218157285324494,0.15928347041568824,2765.625,5.538864552756904,22.5997697575834,2.841657309363556,,,,,,0.5564248621156237,2562.5,2.3750250584175374,2.2544094891555058,4.0891533513068765,rethaw,0.6236687238191929,2140.625,2.0629072684169736,2.657233302925249,1.891321470278249
38,,15.625,4.4309528183567854,1.2712673326667938,16.595301076507514,0.2643888512960721,2625.0,2.7789241770150297,12.234724848660989,1.4240755963438088,,,,,,,,,,,rethaw,,,,,
39,0.16446692166813692,2546.875,6.573051011147587,22.73997342862043,3.726422796069663,0.5722038283367513,3375.0,4.6214678070815545,2.3375618255583106,4.041599733551678,0.7700274727547525,78.125,4.148377423133426,4.348345482734897,2.741109754364397,,,,,,rethaw,0.3018895703552579,1375.0,2.4599069971041176,10.027066926305906,1.9416745816223364
40,0.6196910411732128,78.125,5.487793635523902,5.258882162991343,3.319343917193676,0.14565955771440894,2562.5,4.439576375660391,23.409871533758373,3.0355913291618477,0.7216245378778456,1312.5,2.7465431885638454,7.184541283751428,2.5261788936267995,0.6272077695429292,3390.625,2.287465544963681,2.6824593387419213,3.2464858854235534,rethaw,0.6117506980504448,2859.375,1.968328775270324,2.5756646437703807,3.4428147435195067
41,0.919578667329306,3421.875,9.265215114334,12.434511674840794,4.662217274689566,0.7654738173211864,3531.25,4.31816854654012,4.2639162441385565,5.717513549210036,0.2211155591496756,2343.75,1.9356299485566248,14.122762534569404,1.8463665520396657,,,,,,rethaw,,,,,
42,0.8813949854298443,3390.625,11.529944955081305,8.431346715180354,5.768091939837107,0.7792115974910792,1671.875,3.2939851090679504,4.529223404112429,2.381965398402672,0.5917578783465289,3062.5,2.410223109634284,2.4495267562048184,3.030432933928207,0.3344645172378883,2484.375,2.1309845183425957,10.517846427884708,2.2154329954865988,rethaw,0.5400005391110784,1937.5,1.1084236602624944,2.173915591265171,1.831389036923377
43,0.24525937858999425,3156.25,6.618507685536732,31.79900394808911,3.3108611276161883,0.4445665404760388,2906.25,1.6324285032745092,7.20158271240669,5.783789384232081,,,,,,0.7561092709513844,2484.375,0.6192592808580301,4.100196854143917,1.393404098484451,rethaw,0.434900593821946,2796.875,0.5271196908908253,1.7696001607280325,4.761060455478762
44,0.21910289923907844,2515.625,6.320213422078619,14.086362965468028,3.200248155525785,0.4789085791303202,921.875,2.759929083320737,13.433343401273605,3.0734037169375426,,,,,,0.5235602912800426,1515.625,1.3743694746882045,2.098901459508241,2.814165826983837,rethaw,,,,,
45,0.9153228831182508,3171.875,8.97006099707429,11.809565994039358,4.663683865530811,0.6624956510437892,140.625,3.0082448586923407,8.88877434995432,2.232455976957907,0.7293356835480131,1171.875,1.7259924583915212,3.6946133613345755,1.620622927891351,0.5194576240073343,484.375,1.6284102735753652,2.080981927835772,1.9988544104996024,rethaw,0.7577897111218352,2796.875,1.4889981499057592,4.128643769146464,2.8508399077070172
46,0.6487133102199096,31.25,12.937599498026733,2.8466777395580003,11.747022319144586,0.5519197146500543,343.75,1.836843982698925,2.2317429101327484,2.1113923321912345,0.5212802981388089,234.375,1.632601517981917,2.0889050442506303,2.16031404593052,0.5729168244563161,703.125,1.3294945670400382,2.3414642797084757,1.2687304704118765,rethaw,0.5871394042163562,468.75,1.1341004802789048,2.4221250713014086,1.6784006776684608
47,0.11265503769553142,2921.875,5.154946768606568,27.046978367546128,2.900359184859445,,,,,,,,,,,0.5894167642525421,2562.5,1.7307153954921175,2.4355597426658733,3.7011104816910434,rethaw,,,,,
48,0.5079670172612467,3078.125,11.090369862634079,6.0971522341884565,5.568723203712177,0.43290169267932543,2593.75,2.360045035196425,8.816813479171033,3.9509388861420938,,,,,,0.6426846061810011,2828.125,1.7220730267389142,2.7986479656304937,4.092501250067148,rethaw,0.6216180290741665,2093.75,1.2766412690573412,2.6428320502511724,2.078399830568137
49,,15.625,4.258224343675103,1.1694034947494336,14.590447162085296,0.5533785733486192,1718.75,2.6226264175934912,8.956130989931836,1.5867947698979592,0.5456842296784226,2343.75,1.2341049493548906,6.603336700983363,1.019642339373322,0.2652142776585056,375.0,0.9737493301866712,14.970350764229615,2.020238839731615,rethaw,0.4839678475418667,1828.125,0.6482662239023722,1.937863745963256,1.6659907728894108
50,,,,,,,,,,,,,,,,,,,,,rethaw,,,,,
51,0.33838637603036403,3203.125,6.9666681599567495,9.068737073460513,3.678051567043657,0.6502500079167892,3562.5,4.6354355842009225,2.859185196956588,4.0650485878589775,0.4288267321861237,2718.75,4.004297320249127,7.003128867199451,3.735915723615826,0.5178062386548672,203.125,3.032189320074748,2.0738551183457647,2.39804484365607,rethaw,0.440586377350373,3625.0,1.5146568886786276,1.7875860714001988,2.9944618460702257
52,0.17801668246252467,3015.625,7.776505229968087,18.24854553610345,3.89355308001188,0.6166477769767869,2703.125,2.619928714839483,2.6085671086337925,5.114081057026872,,,,,,0.64554474509643,2796.875,1.0146270841974117,5.642461135310582,5.343916205858095,rethaw,0.6445584907531829,2968.75,0.9911520051050128,2.8134024135757443,5.795217592520405
53,0.6325219449495489,109.375,9.020226141733158,2.7212509325562584,4.585636008285213,0.3678384335272824,3078.125,6.021360559887004,9.49124451440207,3.315934239822184,0.4801152222766385,234.375,4.773765412003876,1.9235031354045817,5.6341642726491,0.2937353257263027,2531.25,3.6779868565281983,11.327198274820946,2.8239520159951814,rethaw,0.4958639032506415,359.375,0.8119743776319153,1.9835913485424757,3.2137145718329574
54,0.6366133467289328,2390.625,8.579612202352225,5.503779464646727,4.546190454664719,0.4003132312256802,3265.625,5.524740104754873,8.33768603936241,3.49311895456043,0.5282902995981538,2796.875,4.300315440300561,6.359843771379559,4.748277964718454,0.3644090195023336,2250.0,1.4334569401546244,1.5733388778062931,3.1074280888986463,rethaw,,,,,
55,0.6973488556017302,3140.625,9.810910214820618,3.304134210323894,4.979899917193135,0.8810458149236781,2921.875,2.7635109148373447,8.406597879329695,4.53031082936857,0.2867750360123996,2296.875,1.1583004755209805,12.61873946430802,3.121432320511375,,,,,,rethaw,0.6236915953378598,3656.25,0.9677308601058948,7.97218441797355,1.5967513091062233
56,0.5612321467648955,3000.0,8.975263767102373,6.837328618950836,4.5596407963959,0.504872085917742,3218.75,2.0629586555191475,6.0590403301349625,4.3409664311035705,,15.625,1.4311207966637784,1.1560045270723758,4.853846291604288,0.3266264403865465,3281.25,0.9518562770769954,1.4850597944089827,4.368887197617907,rethaw,0.6651407588062059,2703.125,0.8803686789980542,2.9863294094406285,3.4532809149483503
57,0.6483737521357137,515.625,15.989544359786663,2.843928762638789,8.019496524587325,0.555734183269508,3171.875,6.682241501987009,6.752713999195463,3.6354428365859497,0.6390117560814265,687.5,2.7582514101683366,2.7701733140804587,3.318423557342762,0.6552008968422025,171.875,1.8377374994157996,5.80047912446193,2.1926146833309033,rethaw,0.5182551872921934,2625.0,1.5378654096134947,6.2273633692857135,1.5987725158309447
58,0.14755746190225705,3015.625,5.7207268007834085,24.635091588533673,2.8862560242819555,0.4929742692321902,218.75,3.8182240220190575,7.889145968869543,2.5224900920844378,0.3990255098606482,1984.375,1.8219070033264144,8.319820694619864,2.8806315893686505,0.2749028507712649,2562.5,1.5832881242195955,11.03300434777515,3.248497061050512,rethaw,0.20785408586471527,2890.625,1.2976224827379972,1.2623936855012516,4.539931225965122
59,0.616495781617165,109.375,6.493880989422999,2.6075332475267463,3.7879652297703177,0.5610333564189861,4093.75,5.881591053864469,20.50269680306357,3.2434881799040354,,,,,,0.7515770031277433,2906.25,2.7988351064269303,4.0253922245138085,2.296943007826824,rethaw,,,,,
60,0.7999101939974804,46.875,14.328360632358345,4.99775585762429,8.602084845258776,0.0891567115425318,2453.125,1.2418392974856425,37.328045812995676,0.7618591101533598,,,,,,0.6935687491830903,2687.5,0.5541130239987181,3.263374728700541,1.0562165244574622,rethaw,0.6775561252628018,2609.375,0.4168374937016781,3.1013149212867863,1.0467334639457375
61,0.2604712743286227,2171.875,8.313157313890228,13.522125176302724,4.242181004431884,0.2208174974859859,2843.75,4.129645932774522,14.117360136436277,2.96304199861145,0.4926577974193633,3046.875,1.888165661237017,1.9710562119875303,3.5164916733490568,0.5287114386789182,2312.5,1.815355911816921,2.1218422895664446,3.0453563902772687,rethaw,0.5319652489585047,2609.375,1.7468085399951976,2.1365934853656654,3.5906538043611764
62,0.4247182685697286,78.125,9.725889730621542,10.42967240604484,6.211021274067898,0.4396770430820488,500.0,1.0167566030904558,1.7846850421772589,1.5367424439347923,0.4596387725378256,1250.0,0.7093905273950524,1.8506139026601431,0.9676640473914422,,,,,,rethaw,0.7902598168487017,3328.125,0.5934343325710559,4.767803598601034,0.5407882428084076
63,0.7843871101564871,78.125,15.246702216723492,4.637941640343383,8.232040156879156,0.10972278832617223,2421.875,1.8443402386897352,32.57412367713707,1.3513698673910342,0.7761745720482597,2656.25,0.5500140070825106,4.4677676220755975,1.7013612303219912,0.30363364717429675,2500.0,0.2891769897445724,1.4360257297645376,1.9442592900676663,rethaw,0.5703408559656733,2953.125,0.2858341801787929,2.3274263189429694,1.2888652007621526
64,0.1359156540170321,3078.125,7.211691181451767,25.460477443290763,3.622059563852936,0.4826505488126495,3234.375,2.9105607862532854,7.7317178762241685,5.5710009817051835,0.3294157383483133,328.125,1.930896111810631,11.929895253275928,1.0893476253093413,0.2563251349363217,2562.5,1.4823028357940236,14.791410220726108,2.1534708333761157,rethaw,0.5035216843962791,3140.625,1.0357746545729904,2.0141866594596247,5.429624229125707
65,0.4623095556504129,187.5,6.960275444044191,1.8598061589315424,7.067767312392143,0.7771434014914601,3484.375,1.4140604524591094,8.974380895090974,2.14866237086967,0.1686437692430256,2562.5,1.1233024687222022,20.448514573014023,2.2850713101758804,0.6319953658033973,3171.875,0.8565596013470664,2.7173570848723614,2.028298048072031,rethaw,0.6822244035261117,3265.625,0.5546645551148075,3.1468747477661334,2.0956992659966143
66,0.5677598501309769,3312.5,6.7660502488482095,6.940586155425535,3.673466050848711,0.705628802738316,2093.75,4.1572232975066585,3.397071484242531,3.783956275039383,0.1901306379131116,2515.625,2.410916449755431,16.051971600087853,3.635318243775979,0.6534023865158454,1359.375,1.3607573845683705,2.8851900910325132,1.8470753530174795,rethaw,0.6300208485487602,2734.375,1.1289581772113229,2.7028550016332247,3.6621821412625986
67,0.6516238430669605,46.875,14.352925046110814,5.740921013674351,8.55759160832058,0.2093703214570496,203.125,1.9570493790739647,1.2648146498154451,3.6533102252833336,0.7980597636053048,3171.875,0.7258337091370832,4.951960133618371,0.4932919679926774,0.3541902220828356,2531.25,0.3562193384139604,10.839105011039123,0.3721655367731328,rethaw,0.4084951389403323,890.625,0.2711377552734718,21.97784135993539,0.40473693022668505
68,0.9167422544959368,109.375,11.134851651015834,12.01089452934078,6.011857666114816,0.5698485440080168,2984.375,0.7213301551118652,6.974287679862955,0.40394280836970464,0.6341116751769729,3171.875,0.4923844719917226,2.733074362194202,0.4221433417096634,0.7574962715110043,2390.625,0.3115394914973789,4.123647938243465,0.2775502636124013,rethaw,0.4952154607619794,1156.25,0.10540701212069828,17.829389175796923,0.10044834094231726
69,0.79234189375551,3109.375,11.607216541469159,4.815607818471733,5.820464902730572,0.7442058245782583,2968.75,3.9139417281483526,3.909393160932012,6.248136710126332,0.6610491692769018,3625.0,3.3956040012184894,2.9502804222861982,2.2106911180510562,0.6623344559998916,3531.25,1.8497616889086044,2.9615103399465568,1.8882278365826048,rethaw,0.4686421950568923,2234.375,1.7370817186084755,7.5278841541214945,1.1620197567614818
70,0.4411884986763455,1140.625,5.742296225779422,19.684634217342246,2.87173500861192,0.414546222484766,3015.625,3.0896646579755465,8.540383873208327,3.0296338589156413,0.5492851739438034,1343.75,2.6793468067516937,4.437395631069464,3.9524046198061695,0.23077279020885866,2562.5,1.3679084847439011,15.600072185769674,2.600043760114197,rethaw,0.4939594750050204,1609.375,1.0600654600439818,3.9522526383037047,2.6702097634330486
71,0.6433025397021933,3093.75,6.022682815737594,11.213985086017717,3.0700702399391,0.38787631612966905,2687.5,3.049412796666324,9.80194061772491,4.11507529481481,1.0,3000.0,1.875291124245558,3.207772760806193,3.8333700834312032,0.517254935096437,2453.125,1.2752576000286178,2.0714867384501763,4.382319372612569,rethaw,0.6707872151427816,3781.25,1.2704769623024137,3.0375491050072867,1.1899367667468377
72,0.25669657960229064,2437.5,7.444089591504777,14.798801805747617,3.7965314177521705,0.5648802529253094,2875.0,1.9924383951926865,2.2982179198324104,3.245329240997177,0.6068427516219115,2781.25,1.5071248644015762,2.5435115443638665,3.5159933877257488,0.4187029254931352,2390.625,1.3993728727757464,1.7202907839306365,6.697188337273972,rethaw,0.6223728623870042,3031.25,1.1948073679501618,2.648114768236894,3.4062379954828077
73,0.2218557145564083,2859.375,8.757093239849983,15.421304537575876,4.5964850602889324,0.4941877187138786,2390.625,2.0382072043624566,7.908072120805883,2.002213468561957,0.7598111840944004,2250.0,1.5874237206049981,4.16339118967565,2.186424844997172,0.2707709517520325,2718.75,0.7713338260483158,1.371311253168784,3.782964158069439,rethaw,0.3858536460695593,3843.75,0.5351124853898332,9.769658260772758,0.6807148309094085
74,0.7892138658494553,3265.625,9.933100206761928,4.744145074010389,4.98098479238787,0.5629605995208651,3156.25,4.592090095923247,2.288123219333727,5.020242199113598,0.18539436318738312,2296.875,2.1025669496410506,20.868993819533927,2.6989705816551166,,,,,,rethaw,,,,,
75,0.1985147554987008,3140.625,6.251073782761705,18.715254089716037,3.2729879020704686,0.6842363397198612,3015.625,2.5695910980843677,3.1669255389072366,4.892130371940022,0.4584313368987106,3296.875,2.470532176296898,1.8464879305857664,3.814304959830261,0.8862142883765323,2500.0,1.8108546476447225,8.788449672039093,3.994656072992377,rethaw,,,,,
