,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height
51,,,,,,subfly,0.6056873172331056,4578.125,3.732929687549512,101.4423368767136,1.8679355315888009,0.09840494901884124,2312.5,2.0831116398211864,35.49265267724803,2.2555686152246848
52,,,,,,subfly,0.9871784529627512,3937.5,4.1521830847075485,77.99370833292073,2.077001608841268,,,,,
53,,,,,,subfly,0.6982442643134974,4593.75,4.042086734233618,135.87148528170928,2.036737541619731,,,,,
54,,,,,,subfly,,,,,,,,,,
55,,,,,,subfly,0.06135147825760556,4296.875,4.143803246573183,57.529521167050774,2.074603509927983,,,,,
56,,,,,,subfly,0.7329304278596034,3765.625,6.839870482303421,26.210398825666857,3.4205140994553527,0.5274885103019946,3546.875,1.1815403046737472,2.116350653481732,4.3495478861526315
57,0.554122636890015,2156.25,0.7565949948257141,6.728307485885949,0.5662394618316657,subfly,0.06071706067078675,4593.75,5.131653855269421,42.585677142785016,2.566404799878496,0.20737192607435012,3171.875,1.8848428738070444,25.23251529679737,2.2914583910898254
58,,,,,,subfly,0.12828328392319244,3265.625,4.880790970887229,33.26768830419536,2.4411196728321483,0.006174593732791278,4546.875,3.339230852149119,36.22366642367837,2.9594789671772115
59,,,,,,subfly,,,,,,,,,,
60,,,,,,subfly,,,,,,,,,,
61,0.4060520892299619,1781.25,1.2359451501864298,6.734597306376758,1.614496939583198,subfly,0.6211231643517725,31.25,11.466645349947042,2.639380151835045,9.9792743919277,0.6466630009781278,1234.375,1.702560580956998,2.8301593175021518,1.6664827194674623
62,0.7559935494407746,2750.0,1.527873576466946,4.098252311396493,1.927218618719452,subfly,0.06236214669185769,2203.125,5.9035351342596245,57.59153153798027,2.9720657858573167,0.6605345079019651,3421.875,3.949563559349037,5.8916150435179295,2.543253431610108
63,0.3169744676572993,2953.125,3.4401833077465365,10.248518786685453,2.9582443071691484,subfly,0.8630658673870416,3875.0,5.594658288135974,36.5139056609969,2.833709885482397,,,,,
64,0.12676446948249342,2843.75,1.1843647360940588,24.048494668505697,1.159131614197343,subfly,0.7661886376073243,62.5,5.2405774794442985,4.2769521111662,9.232018362059396,,,,,
65,,,,,,subfly,,,,,,,,,,
66,,,,,,subfly,,15.625,3.2711849819463836,1.7635404408846498,15.93848868965787,,,,,
67,,,,,,subfly,,,,,,,,,,
68,0.3819146462349456,656.25,0.5301804366970659,6.471598098278951,0.3306729990001802,subfly,,,,,,,,,,
69,0.8364687681689469,3937.5,1.6903509714652645,6.115039853874007,1.7706972939193937,subfly,,,,,,,,,,
70,0.5872733663447958,3765.625,1.9040887794232544,2.4229112406528373,2.9580192367974805,subfly,0.7002647586581396,4015.625,4.811535433000426,13.345110778741686,2.5145258252611145,0.7395839226768806,2843.75,2.329179509448469,3.8400086902438773,1.946423158819332
71,,,,,,subfly,0.6830384607005084,46.875,16.52132945776357,3.1549569143627774,10.473167363092447,,,,,
72,,,,,,subfly,,,,,,1.0,437.5,3.0896365474511467,4.884900014689184,1.8386523285726888
73,,,,,,subfly,0.6180859835387422,78.125,7.833895046475017,5.236780829705118,4.177575713438132,,,,,
74,,,,,,subfly,,,,,,0.7882618538141608,62.5,7.904880818737725,4.722814561351246,5.130780076786052
75,,,,,,subfly,0.08892097150669365,4343.75,5.28633001505305,27.4399906244617,2.734433069941641,,,,,
76,,,,,,subfly,0.4503083347082013,3750.0,8.033229221990036,5.457605034646972,4.052812403700877,,4093.75,2.3583230973839084,6.270896427333637,2.6901498811773608
77,0.5059861253086521,3312.5,2.625956453004136,2.0242346444718464,4.688906309487087,subfly,0.4885453191892751,78.125,5.407397233903823,7.820829782336642,4.0569896475857,0.6346865304898424,3125.0,5.0621064769226525,5.4747502266526435,3.721443700955021
78,,,,,,subfly,0.3002530033409761,93.75,2.7065688235537895,1.4290879486079238,6.836325022771883,0.4138866670437792,171.875,2.3421657089044867,1.7061546697056524,2.478676407065246
79,,,,,,subfly,0.14699733692858608,4093.75,7.783648062800074,9.378634260289802,3.902009031198775,,,,,
80,,,,,,subfly,0.7647806239862488,62.5,13.273103428945408,4.251350449724596,7.337130599412379,,,,,
81,,,,,,subfly,,,,,,,,,,
82,,4109.375,1.3237441801883405,6.320022297031926,1.9526229523154408,subfly,,,,,,,,,,
83,,,,,,subfly,1.0,31.25,4.484545788054408,3.2655924296342143,3.3049333050297847,,,,,
84,0.29043367383092633,781.25,1.5255809707151482,11.274492186222744,1.8706357817743944,subfly,,,,,,0.6511436906150961,46.875,2.3151726207082755,5.733019430052326,4.502235699701073
85,0.6581490927132491,31.25,1.040277264599578,2.9252518530283766,1.4287737337643507,subfly,0.02950667844187893,5312.5,4.348709600493871,113.34441727367651,2.2623927676847693,,,,,
86,0.6604993526225809,2828.125,1.391254893682166,2.9455024834998653,1.4264944350087136,subfly,0.003895846148009085,4828.125,4.6173671996701415,54.2111984888116,2.3252555364793355,,,,,
87,,,,,,subfly,0.018956372461101045,5359.375,5.071049419659818,89.70039408008972,2.5710563774642403,,,,,
88,,,,,,subfly,0.9176549646360196,4093.75,4.343510470452356,109.2962066288312,2.176975351234936,,,,,
89,,,,,,subfly,0.5850651574716047,4859.375,3.8406474556360304,139.78098259133512,1.9855201661272044,0.33474667802742764,4187.5,0.6975442250295756,22.54780172389493,2.8724844846750064
90,,,,,,subfly,,,,,,0.19732101931578527,4031.25,3.569809893534382,3.737484190059092,3.3059468572696824
91,0.6118668836573535,3718.75,1.1531087705657634,2.5764356554342385,2.159738028350178,subfly,,,,,,,,,,
92,,,,,,subfly,,,,,,,,,,
93,,,,,,subfly,,,,,,,,,,
94,,,,,,subfly,,,,,,,,,,
95,0.6121128988618368,2828.125,1.9583922842623944,5.156139490412215,1.8700483907885304,subfly,,,,,,0.6315920116082541,453.125,1.9825307088519613,2.7143819664861653,1.1163835182341535
96,0.6444084951317813,2765.625,3.605495583244089,5.624431328136467,2.2741125988041047,subfly,0.12824517874055075,1546.875,5.637671222052027,29.82489957719655,2.8550175849749486,,,,,
97,0.6753844845784684,3390.625,0.9395602035034958,3.0805674790419166,1.9616303597659213,subfly,,,,,,0.9205601123387248,1687.5,1.0766481065250009,12.588134619020508,0.8419420638297612
98,,,,,,subfly,,,,,,,,,,
99,,,,,,subfly,,,,,,,,,,
100,,,,,,subfly,0.9735055889019708,3984.375,4.108221393872356,75.48761860001395,2.0673760610005085,,,,,
101,,,,,,subfly,,,,,,,,,,
102,,,,,,subfly,,,,,,,,,,
103,,,,,,subfly,0.14936865116870068,2859.375,5.352420415337537,22.336350554331798,2.682275208969658,1.0,1656.25,3.4839318302013202,3.2584003260371763,2.84740703990411
104,,,,,,subfly,0.19495419651922352,4562.5,4.639038310728607,48.44444854115841,2.330475568160961,,,,,
105,,,,,,subfly,0.1047520156249363,4156.25,4.945968770574653,37.978303881615574,2.4799416399041303,,,,,
106,,,,,,subfly,,,,,,0.97256766617265,3890.625,0.9906094369869436,36.45333300089123,1.354016342382795
107,0.3788971306130156,3359.375,0.9924629260705802,19.320471038628032,1.8345956849423564,subfly,0.100939381452138,4437.5,5.60280469626776,63.39950702330266,2.8100736051111146,0.8236782355484666,4000.0,1.1671028244166477,5.6714495973347425,3.6526901812077264
108,,,,,,subfly,,,,,,0.3078416339909399,3828.125,2.9624005179095465,10.113292482992787,2.9249163767209465
109,0.8862787878781719,2281.25,1.0921175518215658,8.793434235722998,0.9358021704132324,subfly,0.2303450222439131,4359.375,6.148821907124632,33.78137055099995,3.077012055115382,0.5650288604642081,3375.0,2.1087069841438617,6.897009312391733,2.803444791481037
110,,,,,,subfly,,,,,,1.0,3921.875,1.400393736548951,16.553869581903,3.0432103999101017
111,0.25157965053249165,2281.25,0.5976906332778413,13.361475282058905,0.7205514467529075,subfly,0.1217883409764341,4140.625,5.766856988694923,40.99239588782775,2.888231337442268,0.3693340199532862,3343.75,1.700808543489687,20.613130264354965,2.508698798253347
112,,,,,,subfly,0.039785186614901824,5140.625,4.604640308375151,93.7290268234022,2.312358955086836,,,,,
113,0.1336979987038054,4078.125,0.6050107290578934,20.777973470068986,1.4431210863082922,subfly,,,,,,,,,,
114,0.6851590182646319,3890.625,1.9046721803534696,3.1762065868557268,3.8551289757773,subfly,0.03222344253960674,4437.5,6.03595291692278,29.965594616282946,3.0198448431806395,0.4582433410221849,3296.875,2.5357271922112616,7.383388710989152,2.6055165015945296
115,,,,,,subfly,,,,,,,,,,
116,0.20212561432348009,4093.75,0.5813491779711386,11.279971085133752,2.602918009973402,subfly,0.460464187941245,5140.625,4.138705257800323,150.1290520288562,2.0785154419438028,,,,,
117,,,,,,subfly,0.04805844522047365,4578.125,4.9158775244991055,65.1300488866246,2.4606842703618947,,,,,
118,0.20239467256838986,656.25,3.6339647167263744,12.537529096252733,1.9846844709008689,subfly,,,,,,,,,,
119,,,,,,subfly,0.04657836115427117,4671.875,4.463175644090144,77.61518827031131,2.3248751319222465,,,,,
120,,,,,,subfly,,,,,,,,,,
121,0.3406322619605901,437.5,0.29898141110157184,1.5166043806957248,5.013965875772813,subfly,0.6748443017947934,203.125,7.6803085409129235,18.452698301517643,3.9417214572451664,0.5164203354933247,359.375,1.05154128596309,2.06791160463737,5.3894240663310615
122,,,,,,subfly,,,,,,,,,,
123,,,,,,subfly,,,,,,,,,,
124,,,,,,subfly,,,,,,,,,,
125,,,,,,subfly,0.9368388922141924,4093.75,3.8811732418631615,142.49275092705554,1.9610276569520912,,,,,
126,0.441893314908448,3890.625,1.5082705244889192,7.167088491949954,2.8299504028883886,subfly,0.5495589538258605,4718.75,3.980191745307424,119.88250284616316,2.0038368642149984,,,,,
127,,,,,,subfly,,,,,,,,,,
128,,,,,,subfly,0.58017458273919,437.5,6.039413273400701,2.3819424905823787,3.028865202221146,,,,,
129,,,,,,subfly,0.9108476110247468,4078.125,3.969023072188183,89.73399470226894,2.024563462323272,0.6697085010555561,1640.625,2.0505710554160963,9.082885904080172,1.3941398919019503
130,,,,,,subfly,0.21912564188864814,2875.0,5.374992964521747,17.928620468292564,2.6879484817765515,,,,,
131,0.4783928668582814,2796.875,1.83905680112418,7.6686067843961325,1.9088501591804528,subfly,0.03272098207826368,4750.0,5.2343639010192335,50.65756528584665,2.617557947404128,,,,,
132,,,,,,subfly,,,,,,,,,,
133,,,,,,subfly,0.03546336655498128,4984.375,4.513971389211415,104.71349298497877,2.2622569103700236,0.2868607485879858,4031.25,1.8983442278920115,9.81575475776998,3.4182528803062766
134,,,,,,subfly,0.07609741847242102,4296.875,5.332166918159103,44.37697309191481,2.6682657685194706,0.4500306100740569,3328.125,2.0633800651188308,7.273132056565231,2.7562155528093366
135,0.4602065977787235,687.5,1.5926005044924776,5.557681860606023,1.1702559420541476,subfly,0.07901273893567395,3062.5,4.449353799172159,40.174279888780944,2.230932755265008,,,,,
136,,,,,,subfly,0.17108584728769904,2625.0,4.006191438920067,19.302360742238733,2.1915442787827177,,,,,
137,0.4550186605215469,1671.875,1.7247784163250528,9.17462606111431,2.1387133126404385,subfly,0.09750566610647038,3890.625,5.141442845870134,40.99748730872921,2.594822907904947,0.6629474601593671,2046.875,3.0383832024732618,5.933792995435227,2.257499858687396
138,1.0,3859.375,0.9951761563190136,4.564052155158606,5.208626956596906,subfly,0.09692604015981564,4031.25,5.752008245172478,46.50781870339023,2.876261320850165,0.3967487069258957,3609.375,1.3917311863704027,8.288419863172662,3.815372035092134
139,,,,,,subfly,0.3480274181087103,3781.25,6.7038365362852375,16.87187514556271,3.3634855290556347,,,,,
140,0.3338383518790643,656.25,1.5446365691509127,6.004548612612169,0.9744092304756268,subfly,0.4362627970431998,5109.375,3.769975236815712,140.1362187658455,1.904983640165776,1.0,2203.125,2.013709017735564,4.097866670875534,2.7142152347712867
141,,,,,,subfly,0.2843118134955295,3828.125,6.6401845241040425,11.178052329008267,3.3206204800266184,,,,,
142,,,,,,subfly,,,,,,0.7439389594401085,78.125,2.2287014297592123,3.9053188170033413,1.706102122128196
143,,,,,,subfly,,,,,,,,,,
144,,,,,,subfly,,,,,,,,,,
145,,,,,,subfly,,15.625,4.935557352381805,1.3688258207377626,16.682132794816198,0.045758073559831865,4375.0,1.228445840887236,71.26075486294792,0.7521615319768218
