,peak0_accuracy,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak3_accuracy,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,peak4_accuracy,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height
10,0.4980966293398503,2921.875,14.712594842169874,7.969661560030629,7.357759905597564,0.546514955188314,3468.75,0.18797168046368465,2.205144384453206,0.30487290551346025,towsol,0.4234193175078093,1812.5,0.26079412296129856,8.671813246306115,0.3283100813643477,,,,,,0.7229637771068591,2343.75,0.1281122932669218,3.609636276284789,0.32516504988719386
11,1.0,2765.625,5.163057772159019,8.594112021830483,2.8490204615967136,0.28406795686122943,781.25,2.9644854777466767,30.72917354494733,2.974726178753709,towsol,0.8799353205291021,171.875,3.0994280480395826,8.328844123074392,3.0367156149077186,0.559093195119583,3656.25,0.37866137439289227,2.26805299653114,1.0572653542327666,0.2306866886027805,2906.25,0.31668493087630395,1.2998605187057135,2.298725328507492
12,0.5496669037649408,218.75,1.612059457441462,4.441157038469287,2.7896858385932704,,,,,,towsol,0.25187656036928385,609.375,1.3249794172793223,10.693422470426682,1.7515820477235997,,,,,,0.3404567185420041,3453.125,0.13476849672783445,40.93741951295965,0.20666741881616504
13,0.5866105664451271,421.875,5.544624078647301,48.380530261776094,2.798984833380365,0.6283538840318372,3500.0,2.7317265412245315,5.381463478475666,2.066479078746013,towsol,1.0,2515.625,3.175696651085362,4.554934178702979,2.323298632138056,0.7702387817800559,2859.375,1.5119915151194545,4.352344611276949,1.4731787368074298,0.6255042255795947,3296.875,1.1143570188400866,2.6702570984884058,1.5886684854099276
14,0.6216734311218917,2718.75,15.466585126405086,5.286438131825662,7.812032321225645,0.5691452695198402,2859.375,0.3068912149283387,2.320967902303323,1.7925226022816063,towsol,0.8791553351163834,421.875,1.6841224267728097,8.275086045073511,1.0286028456749357,0.6140866655902453,3015.625,0.21004237006572454,2.591255369627163,1.4433945619145976,0.644038224526047,3531.25,0.19360149779380784,11.237161615665373,0.8602998730313063
15,0.6001971680003102,2875.0,11.776287513288395,5.0024658154536334,5.892679047145406,0.7957000304851909,2421.875,1.0146421211563066,4.894763334399387,1.0294899959925556,towsol,0.3882488505951215,3531.25,1.7136256606054618,17.981167686731734,3.3245548577157003,0.3657019887889965,250.0,0.6332903856049951,14.188914108081743,0.5326974012510584,0.6021700516097146,3734.375,0.4119172867072853,2.5136368039817967,2.875998383308904
16,0.4827452693967479,2859.375,8.659682781316397,7.733133721822071,4.332196792515618,0.5650196734462543,3187.5,0.5443075833789148,2.2989545479511264,2.320003491658433,towsol,0.4443970268606201,3546.875,3.0676680593147108,19.798310181541297,3.465864139797458,0.48703927179342205,2406.25,0.3609976636369452,7.797867906934839,0.6159109005411887,0.6273099926426453,3625.0,0.3082061307233905,2.6831950958136304,4.639298389665821
17,0.917824325210888,1015.625,4.7623161593741345,60.84525637095809,2.4041338075570295,0.6835828677380533,2656.25,0.4470689061501232,3.1603851310179607,2.4060178119961924,towsol,0.2784984669205056,2921.875,4.242858798326072,13.859984409621775,2.564696261279149,0.4244147515519807,3046.875,0.3824930469555921,1.737362106996926,2.2768714491733686,0.7479446430728413,2343.75,0.37556538724358535,3.967382451978551,1.5783355489218345
18,0.15786550724926807,2875.0,8.144763233541509,20.18679931333952,4.111848388374408,1.0,3500.0,1.1038004840270017,3.2410132563771583,2.404559106580126,towsol,0.7930269334007296,2453.125,2.097435216905306,4.831546521635801,1.8556429670572452,0.6525322219793366,2984.375,0.9717725018946126,2.877964701350038,6.0885744419266645,,,,,
19,0.3988779052430286,2656.25,4.1913453636758184,138.07511106966746,2.282273770491668,0.5858525267234105,2843.75,0.8103494096392532,2.4145988193247945,3.641163827236406,towsol,0.5124139366438667,2531.25,0.9325609062983592,2.0509199814220267,3.742495621753157,0.4684678540456687,421.875,0.8035075994848341,5.644061272368948,1.9030697380256882,,,,,
20,0.8241914110687658,31.25,6.995558037089713,5.688004244156353,6.776093235663553,0.6229867290712796,218.75,2.0760487114698267,5.304853049531318,4.750502294441596,towsol,0.3896997163528125,2687.5,6.1963172743925465,8.192688310940525,3.4987254468815934,,,,,,,,,,
21,0.6079558672210543,2640.625,14.958134407538203,5.101466474764719,7.555895311044531,0.9580390731459744,78.125,0.7794296880461601,23.831694744942514,1.1663641884150824,towsol,0.4600122217094661,2531.25,1.2218361999669909,1.8518937653843748,3.7565186714191694,0.8347588885991858,984.375,0.535349346908172,6.051762733393673,1.2580373455815246,0.5298160882871256,1140.625,0.3153655829497448,6.380482031107861,1.2299026656987713
22,0.6503037864199221,2906.25,8.555016594231834,5.719249801204995,5.211064419116119,0.5536049320007623,3250.0,1.7942085168977782,6.720504358271994,4.749222458941008,towsol,0.8245135961305337,3453.125,2.784893820266341,5.698447161432738,4.937338191172388,,,,,,0.7480090151315122,3953.125,0.8242868774779186,3.968395934965258,3.693172045669424
23,0.4776616126661554,2609.375,13.372072368836148,7.657871021919477,6.7214623176162105,,,,,,towsol,0.3642351769782744,2562.5,1.0367868534420062,1.5729086665209024,11.38622826052807,0.7966249025823212,1718.75,0.18654841399642147,4.9170228444747295,0.19627469334429207,,,,,
24,,,,,,0.2757582742713208,406.25,2.9577086928942933,26.23433492579233,2.9373627914658536,towsol,0.4524273339345157,2671.875,3.9049067442421013,7.304966533011053,3.294279636293087,,,,,,0.5084166233728677,218.75,1.3258976178139092,4.0684858257870005,3.693889291342175
25,1.0,3000.0,4.7726962480506305,3.952493349236846,2.8286837895723376,0.7865576710617719,3578.125,2.327594881863421,4.685106300022653,2.5858705267878186,towsol,1.0,31.25,4.384832962102001,3.154462448708303,10.34975906128999,0.7061474636310653,3171.875,1.86081255817688,3.4030674444970264,2.5186202798235717,0.7737524910352551,2656.25,1.7046468195545383,4.419938166726184,2.000007523570882
26,0.650731692609052,31.25,4.892969909857395,2.863128371051043,9.314745562035988,0.6248850214058965,3015.625,1.6093162040658258,2.665849291723589,3.4853899016057217,towsol,0.11362103540774005,2750.0,4.616734592816137,31.589197305556752,2.8125160243544376,1.0,3859.375,1.0993987751467755,3.5542055538526824,1.6512684062051666,0.28654302919458674,2484.375,1.098423166834502,1.4016262240329809,3.6368031106160807
27,0.5012098617084371,2734.375,12.279148620490847,6.014553556081693,6.139956688882827,0.2344570940790599,2406.25,0.400401786181988,13.062625128724962,2.5345499617472202,towsol,0.9704504971649932,1187.5,0.9340808997519192,33.841516914298836,1.2118378150585412,0.5322518094406473,2171.875,0.34185137698498597,2.1379024444844106,2.4745849785415213,0.3962542204643204,3125.0,0.1925570684941804,1.6563262782044887,1.4580433298285636
28,0.12564551996635376,2703.125,5.5498746958977225,61.75984824589909,2.7758828862746103,0.621803526385412,3281.25,0.4598933066529805,2.6441283030551967,3.8113549412824863,towsol,0.17904501747463095,2968.75,1.6560113983887836,17.05331022772296,4.120855103854764,0.5680205696261167,2421.875,0.3352648586990199,2.314925039681839,1.9685361400806576,0.2389148154745967,2578.125,0.2428427817123384,1.3139133704508763,3.331231827815992
29,0.7772612233925861,78.125,12.15661690894413,4.4895640320524,9.23521041735651,0.15468291473971485,2796.875,0.41657526457815935,23.659760755742578,0.4171157123369522,towsol,0.2764836917374326,468.75,0.4552018504865039,12.439249671665811,1.3611394724278405,0.4098257061464392,281.25,0.3005043805100365,1.694414701579884,1.3500777671802264,0.3132176169307821,828.125,0.24790627853964664,11.648522439157725,1.1572911371017385
30,0.11321812815432207,3281.25,5.057913247564525,30.447171798634454,2.6779045322035078,0.6461336138135396,3578.125,1.4597869338846967,11.303701499051984,2.7594011577321185,towsol,0.2682521838626253,2609.375,2.703858410581581,12.299319248409462,3.5648555009185747,0.7606491733916625,3156.25,1.4551827735709597,4.177967605837239,3.7762083128716704,1.0,3000.0,1.2738801216683229,4.9096100116989305,3.803487187788712
31,0.3829099115109197,46.875,7.27303537329233,14.584580384423495,5.467569540651675,0.42780366697610495,3296.875,1.5052543338014353,8.738259425006135,1.3308864704511274,towsol,0.032820699674407816,234.375,1.7427663758561254,1.0339344521365987,7.145639953582977,0.6868494974808161,125.0,1.3482449785207002,3.193352691294943,8.014884338660469,,,,,
32,0.07084034789315008,2687.5,5.347901949979174,50.58334151017911,2.95392000380318,0.6047586986483182,2531.25,1.279675190886671,2.530099958127124,4.790711208511351,towsol,0.8457051941241355,171.875,2.413977296108816,12.962199139801696,1.897805519598306,0.6923121830955727,2812.5,0.9283141848306472,3.250047434639299,4.904985856196714,0.3805418907798333,2609.375,0.9214175984041288,1.614314164453987,4.877241557240684
33,0.38346235971725373,2734.375,13.323712630128918,8.10980493860356,6.727457009414585,0.3971991055322575,234.375,1.3526554678298952,8.29461277494432,0.9363436114314191,towsol,0.3821585133920784,2671.875,3.036863608121521,1.6185381229256848,10.634573563463553,0.04552637507911228,4046.875,0.4074702490064896,4.1907915478875,0.4127279159796409,0.6553962271106898,1234.375,0.3451085789229173,2.9018834924979444,0.5128481571302065
34,0.4720482368468256,2609.375,13.151542082214831,7.5764497425108175,6.637318932617509,0.10767989082799356,2718.75,0.36074877781513104,1.120674060487005,3.7128743841408935,towsol,0.3748750922430864,250.0,0.4659643949939918,9.598081800210661,0.4778472773099989,0.7537841648125863,3171.875,0.14668572060718266,4.061477196374568,0.2780919109930615,,,,,
35,0.06176414720607604,2640.625,4.9547039028826285,53.29150431749925,2.4986151450673133,0.2799472785146053,3312.5,1.2213062839941755,11.110297567512589,2.7338052573712717,towsol,0.6140116718325596,2953.125,1.235162011493193,5.181503828096084,3.3453841777172317,,,,,,0.6289862958683923,3718.75,0.7862573478724373,8.085954687366012,2.2129305743698158
36,0.0487206723205208,2734.375,5.247156930080346,62.021740915912396,2.6409780713279782,0.5966479420178749,2593.75,0.6733262639799098,2.479223745634925,3.934476833644076,towsol,0.3070198584975805,3234.375,1.4164683084567078,11.544342356846697,3.4292943545320487,,,,,,,,,,
37,0.07495415548480189,2734.375,4.5030027940080295,70.26678773316956,2.2845250404497115,0.5967123053293528,2500.0,0.6567868035664568,2.479619421109959,4.146163338326832,towsol,0.5427519299673673,3640.625,0.767931553819984,8.747986622916812,2.2841567891038883,0.21152149153209246,4031.25,0.5911139342275296,5.073061544533914,2.2352689242646235,0.6605861175350396,2890.625,0.5229042250697269,2.9462554470005666,3.9007871175545468
38,0.12100926692061807,2718.75,5.632626074121468,59.15875792891193,2.8456381832790534,0.5738833034996812,3078.125,0.6213182606435326,2.346774975524226,3.5500206565647483,towsol,0.5234924760773391,3156.25,0.8003023626076207,6.29580824937176,3.469376055351772,0.4520334929568695,2765.625,0.4756493040746257,1.824929055237476,5.072462408915328,0.4825579792338693,2531.25,0.376079391739935,1.93258367095774,4.109172246743877
39,0.8775377970554548,2750.0,12.186746742402189,8.165784837733412,6.1506273442489166,0.4754880000115452,2390.625,0.8171716410913701,7.626136294475714,1.6013745108264477,towsol,0.0731359506844993,4390.625,0.9961681687517382,52.86643713949962,1.1129020207981584,0.28761986371910303,1875.0,0.5310818119353092,11.229959389049466,1.1131959065928834,,,,,
40,0.1381437341497178,3218.75,5.458795601399873,54.533455127382716,2.7685942398808745,0.7205214346187223,3421.875,0.5709981141260752,3.5780919321514086,4.834437779020708,towsol,0.4869592303761734,2828.125,0.6461888327974172,1.9491628330692377,3.3113206406571076,0.5683996606306729,2953.125,0.42002936031179416,2.316958326449054,4.039517941539464,,,,,
41,0.3530639140604096,2765.625,11.994180308683033,9.274486507095645,6.028430791705978,0.5926012860411579,3859.375,0.4045545093968075,2.454597831894546,0.7873833128510669,towsol,0.5615934931690874,2968.75,0.6574272534080763,2.280988042875208,1.6434473558727674,,,,,,,,,,
42,0.0863279934057769,2859.375,5.1675176379731385,62.38562590143428,2.6078152501392418,0.7897720210950305,2359.375,0.7331933369779562,4.756740778314934,3.3314198508373147,towsol,0.5706811098434563,2578.125,0.9843137318818908,6.987812716337969,4.013869731615194,,,,,,0.2499802437600668,3203.125,0.3755132118397775,1.3332982120541599,3.7349940288297714
43,0.1043161869752619,2890.625,6.21632641461604,42.42568576925981,3.1652200883221298,0.6564826902272601,3250.0,1.5925564943841697,2.9110614561506907,3.341004592725062,towsol,0.6370777034868509,2750.0,1.997631379525623,2.7554107576407034,4.640486081286387,0.6605247479085725,2593.75,1.4212787535598426,5.891445658198848,4.3685123474646455,0.5821852574720381,3093.75,1.3195167209988106,2.3934052540835755,3.532228646321218
44,0.35925308847286963,1359.375,5.970441183730402,15.606786111799435,3.1734060690440185,0.5333157950445274,2796.875,2.7978801893749146,6.428329838774459,3.262158192949183,towsol,0.5238526995788375,2640.625,5.405057501291158,6.3005712672243135,3.1686824676529954,0.6759116112330298,2531.25,1.9427793376698097,3.0855779924872024,3.214033434188765,1.0,2937.5,1.6770252198032538,3.4756932244035283,3.5590647170175744
45,0.13514322757119726,2718.75,5.739689776539527,27.75025965582728,2.8860185834443186,0.7876318839894965,2234.375,2.0371322457978067,4.708804780989539,2.309311689016364,towsol,0.5157022555574884,406.25,3.077790772742637,4.1296909245411735,1.8158832253521728,0.8862178240689396,2500.0,2.0258074123648933,8.788722766260776,3.706461598709134,0.4430272921397467,3218.75,1.9505285701876132,7.181680437030708,3.2495690631445533
46,0.11055323176601684,2859.375,6.949750157210338,34.85312568120429,3.4888727010744045,,,,,,towsol,0.5487629205638556,2515.625,1.5331335620703093,2.216129936062828,4.174106933922062,0.7773269823257359,2250.0,0.8217835533787017,4.490889872713922,2.2691232875455403,0.4707458134649075,2812.5,0.5634067932881575,1.8894512796332776,6.296528446860006
47,0.12141127071149173,3062.5,5.188663840360436,50.08031463780753,2.6050793765159943,0.5890333501755783,2875.0,0.5265868056973835,2.433287470959584,4.564318187412862,towsol,0.4517272411497138,3843.75,1.275556075522041,7.295638777290151,2.7703255266693416,,,,,,,,,,
48,0.8960621799038669,3234.375,5.789768319535758,28.863410808743854,2.9179281216943465,0.5542248676135192,156.25,3.030666203071563,2.243283501810536,1.7427006211926452,towsol,0.1531753287905676,2671.875,3.795394669068085,21.255875757956428,3.3836238721074015,0.5178460375379509,3640.625,1.7846392220635812,6.222078907494477,1.6196963035855532,0.6599214268163542,2500.0,1.098092738451109,2.940496928808244,4.342044600622659
49,0.07324592383116091,3062.5,3.958827967856115,61.50498979797911,2.3078511922448217,0.6381326463937209,3671.875,1.2807055392196025,2.763443538175665,2.6962584648042074,towsol,0.5050012691277301,2609.375,1.6606300085319268,6.060621599399866,3.358580567831031,0.6920014826962912,2500.0,1.0401732354468267,3.2467688765330247,3.1370388517324446,0.5553837662454832,2843.75,0.917759555942398,6.747391957929209,3.4032581565021878
50,0.16302689839070095,2546.875,5.492050552272094,19.116504424378547,2.9006537219389346,0.6053104482238093,2937.5,1.5836354966061998,5.067273737041063,4.2709172560347435,towsol,0.2284899331609469,3031.25,3.3740167328550035,27.219346710586567,3.4036952168842216,0.3459598420616815,3546.875,0.9254735486228574,9.173748625639973,1.4844260263094071,0.3973961202134497,3843.75,0.7426562176839056,9.956789528347002,1.060187221923349
51,0.43229096416708734,2875.0,7.475737699858019,8.807328551084737,3.813622746934668,0.687611513307005,3703.125,2.995717865567169,3.2011423038863995,2.476025413690535,towsol,0.6855029148008901,312.5,3.536206503657896,41.335836202645936,2.068682694025714,1.0,3000.0,2.1128135871643856,3.4714357068833412,4.354326671324007,0.7166710155979112,2718.75,1.929186910341464,3.529465939075408,4.5047989474536365
52,0.38681082665226696,3484.375,9.375955249343647,13.046544765824306,4.7897277441617625,1.0,2703.125,0.8589111524589148,4.021191531816129,1.4621441511408542,towsol,1.0,3796.875,0.9529519140794748,4.913782724324619,2.44903969473402,0.5957612043300113,3250.0,0.4620501378409543,2.4737853237035097,3.657759020496319,0.7300284643148078,3140.625,0.34823601511000346,3.7040942018645917,3.6669690930945578
53,0.3558310853718275,2703.125,9.618723025498898,9.314327133378242,4.859745494245038,0.002238654405121832,2609.375,1.584147216897562,1.0022436772230208,5.799164517649976,towsol,0.7285914731525553,234.375,4.818960109492589,33.160343577041665,2.7311437766576243,0.7943500677952059,2843.75,1.1917917587662608,4.862632286229797,1.4784201866533602,0.5321986982678524,593.75,0.3846280277471328,2.1376597206917936,3.070849297466508
54,0.2948287270616966,3312.5,8.036213583309985,17.017142445406876,4.071896585364908,0.5823688171801111,3203.125,1.3963932427385517,2.3944572176050087,6.1842648265543705,towsol,0.550551322791749,171.875,6.3195823216862586,6.6748444308135255,3.4804209466137843,0.6484565535797644,3906.25,1.144256785420468,5.68919722545246,1.7559087495597143,0.5593642976536302,281.25,0.683127708694669,2.2694484234369448,3.658569049388991
55,0.4527171620796766,62.5,15.674531272829284,3.6544175359125215,8.506316537669079,0.5010530826487201,3109.375,0.15101957001282598,2.0042212211844515,0.4538552002247364,towsol,0.2097361661567746,2812.5,0.5934469130871689,17.715602562646637,0.4391587507111282,0.4142968512302324,3000.0,0.11564601810703755,1.707349537219386,0.5419138367182215,,,,,
56,,,,,,,,,,,towsol,0.7905098171624889,2656.25,2.1966696280435594,4.773493375465903,2.8553625121930546,,4062.5,1.300152756125072,3.226064590734381,2.8111406572081994,0.4951282902591199,2546.875,0.9218538760294552,7.922804789464152,3.064125692902832
57,0.2555579472834525,2765.625,7.835202282130478,14.776166875393246,4.057807813982021,0.5270107205397527,2546.875,1.89971115598322,2.1142128234727693,4.326984507406788,towsol,0.6170310669528742,3250.0,2.9991012096834986,5.222355725010972,3.338919136889153,1.0,2328.125,1.634775307738744,3.497899335207535,3.298586794094589,0.4496184844459694,3078.125,1.5576255926032818,1.8169214839880112,3.3181061653778343
58,0.851415874850221,187.5,9.985530230705004,13.460388167201009,5.061916823001245,,,,,,towsol,,,,,,,,,,,,,,,
59,0.3142963746883024,3265.625,5.519180795513447,24.792052094332124,2.7607297056648252,0.7033123060846305,2921.875,2.1119917160419206,3.370547617944851,3.1813352491349685,towsol,0.9329080465626616,3937.5,4.00505797813154,14.904917039477287,3.0538999106624662,0.7106393189016443,3078.125,1.1908361146822903,3.4558945472626017,3.0671452727922768,0.656211796424095,2781.25,1.081031481207409,2.9087676354177465,1.937388463757308
60,0.7658904201640553,62.5,9.982517381579283,4.2715039713486425,9.265336987191073,0.7961147555548101,546.875,0.5174536721413514,4.9047198227669115,1.7407723470108059,towsol,0.19726979298724695,203.125,0.8807662182588865,1.2457485606793828,3.3686616296531726,0.11261021528704827,265.625,0.4864838466506423,1.1269005089161297,2.855283697752744,0.5269036411428565,2765.625,0.475888080390709,6.341202894156879,0.5770819171176271
61,0.4434446019758653,2703.125,13.568704628039114,7.187065320362848,6.800754219873067,0.562140876198574,3734.375,0.22126819622272054,6.8515187578015,0.22432120864246696,towsol,0.22428144133426786,687.5,0.25159626563460585,32.22818343163148,0.25252599209440063,,,,,,,,,,
62,0.5260803216010879,2781.25,13.6945520867911,6.3301866049014555,6.871013927695037,,,,,,towsol,0.2404853398412459,375.0,2.0105847641353325,19.749454206538545,1.1053341168241588,,,,,,0.623151142269183,2000.0,0.2731515197717995,5.307167473036627,0.3241755938005372
63,1.0,296.875,12.798587318229188,4.3742230197171175,6.4261169134688645,0.6040107706795774,2562.5,1.1648983310242873,2.5253212106706826,2.4956433669522484,towsol,0.6636097440495401,2750.0,6.232796623019214,5.945475425110232,3.257083604777644,0.6516540905808219,156.25,0.9565808232953368,2.870709754184773,1.6812995179554668,0.7567532067427511,2968.75,0.9205104621774396,4.111051112367335,2.898525758222602
64,0.21711690951871046,3000.0,4.968710675858191,77.91712548357545,2.4902936352123524,0.7156457438157018,3296.875,0.8470865469154285,3.516740046091911,3.3695525945298246,towsol,0.5178037873418602,3171.875,1.1284242583081876,2.0738445756084047,4.3086297669942635,0.21535250559263186,375.0,0.7847959969044507,17.842407067869352,0.4745080851167704,0.6346465774408183,2468.75,0.466005881945474,2.737075768978229,2.3571601811103995
65,0.3361086095545246,2828.125,11.323095976898635,9.037622849686244,5.706956321048706,0.6535246030630111,3500.0,0.3569041132276902,2.8862078197773533,0.3204406870294499,towsol,0.2431673653354557,375.0,3.5486066738708137,15.855553064673055,1.907628059536348,0.19537654090512646,1953.125,0.2420222718370653,19.88507769584361,0.29748801615915765,,,,,
66,0.4634015905736578,2890.625,4.554465166710163,7.4543642503082586,2.278024229338587,0.6005717750146757,2203.125,1.163134290291408,5.007157418766496,2.1580940945413065,towsol,0.9601124488432092,1125.0,2.843585064127153,50.14095731619031,2.9566404961106247,0.6345974989288004,2343.75,0.5839661998205865,5.473416285156446,1.9081046902351888,0.5527943552718644,2968.75,0.4536984409194551,2.2361077320656757,2.1410779467150047
67,0.14589889531308053,2687.5,5.60568218579574,23.41643148597873,3.0047955657449736,0.4972149246343098,3890.625,1.5504096527860964,7.955685631859069,2.4154159349221853,towsol,,,,,,0.5065687820638787,3265.625,1.5243630405201145,12.159749488685064,2.984088697386557,0.7004006153203208,3046.875,1.4014740147452271,3.3377905667902614,2.931013673958877
68,0.3920580991809561,2734.375,4.94640540475215,9.869364147982823,2.5235859387885333,0.6464963371168716,3843.75,1.5762487427261591,5.657650004778645,3.4901533558799787,towsol,0.2645657233650328,3078.125,2.7378673127707365,14.957148924756806,3.0503195529294045,0.5881926034472422,3140.625,0.9116392274890868,2.4283196668418445,3.8945655516864703,,,,,
69,0.6141585955685711,2656.25,16.410191121951698,5.1834768820292245,8.244788552252556,,,,,,towsol,,,,,,,,,,,,,,,
70,0.9196581753002062,125.0,8.09559477230254,24.893634261771158,4.13536955506307,0.4827961666639704,2921.875,1.7351905361691562,7.733894728118115,1.2533413213113211,towsol,0.6812402913073052,296.875,2.007120315972561,3.1371593483418114,5.685640675723428,0.5349433880704699,203.125,1.536440202228066,2.150275846742568,5.497641470691384,1.0,3125.0,0.5278427011735847,3.380283499929192,1.072583664415946
71,1.0,2765.625,11.408814693699831,4.482054221699514,5.720026625280763,0.6659345311680771,3750.0,0.8681934580478659,2.993425221399121,2.0810391900638647,towsol,0.6207328235916891,3015.625,1.7681044253718332,2.6366637088663367,3.845572681081228,0.4230241980325031,2640.625,0.4014940920850156,1.7331749383422732,4.205517062473451,0.1982270173012931,2468.75,0.3807338148609141,1.2472358405418902,3.031208794381163
72,0.6449688473962231,2671.875,11.836272686420374,5.633308472600562,6.165431522896682,0.3991631934103776,640.625,3.4058020956585766,1.6643454412788827,3.3817557024450817,towsol,0.5661371760495675,218.75,8.177713985238132,2.304875976454362,4.597169477593199,0.5947640614435956,1062.5,1.9543756991831047,2.4676982094982947,2.5272346356258897,0.3539131786951697,1500.0,1.2747073049864708,1.5477795971451798,1.934346032904449
73,0.07522097913888981,2953.125,5.430487541951784,48.660273411153014,2.837451514806832,0.5673139197674831,62.5,0.6690840570489964,6.933433121740039,0.513146372439699,towsol,0.5718744220728114,2578.125,0.7203753999603077,2.335763270304,4.0941642369093625,0.6200021935420348,3359.375,0.6055652085188497,2.6315941381904224,2.6157065297652804,0.735717426827867,3218.75,0.5679036635013848,3.7838287557033823,3.4545085215326066
74,0.3749148929260536,2546.875,8.837224096809328,9.598692933329176,4.601343362459073,0.4942566761958274,2671.875,3.503680731189452,1.9772875941852421,5.183709102157481,towsol,0.6047542857966529,2906.25,4.8220161748979535,5.060143419976555,5.376200945183947,0.6830814508396305,46.875,3.2097351412606514,6.310769771282604,1.9997524689336403,0.3844589044195915,3265.625,1.5541831764002418,8.122934497631519,1.4697892815124185
