,peak0_accuracy,peak0_autocorr0_accuracy,peak0_autocorr0_freqency,peak0_autocorr0_prominence,peak0_autocorr0_width,peak0_autocorr0_width_height,peak0_autocorr1_accuracy,peak0_autocorr1_freqency,peak0_autocorr1_prominence,peak0_autocorr1_width,peak0_autocorr1_width_height,peak0_autocorr2_accuracy,peak0_autocorr2_freqency,peak0_autocorr2_prominence,peak0_autocorr2_width,peak0_autocorr2_width_height,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_accuracy,peak1_autocorr0_accuracy,peak1_autocorr0_freqency,peak1_autocorr0_prominence,peak1_autocorr0_width,peak1_autocorr0_width_height,peak1_autocorr1_accuracy,peak1_autocorr1_freqency,peak1_autocorr1_prominence,peak1_autocorr1_width,peak1_autocorr1_width_height,peak1_autocorr2_accuracy,peak1_autocorr2_freqency,peak1_autocorr2_prominence,peak1_autocorr2_width,peak1_autocorr2_width_height,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_accuracy,peak2_autocorr0_accuracy,peak2_autocorr0_freqency,peak2_autocorr0_prominence,peak2_autocorr0_width,peak2_autocorr0_width_height,peak2_autocorr1_accuracy,peak2_autocorr1_freqency,peak2_autocorr1_prominence,peak2_autocorr1_width,peak2_autocorr1_width_height,peak2_autocorr2_accuracy,peak2_autocorr2_freqency,peak2_autocorr2_prominence,peak2_autocorr2_width,peak2_autocorr2_width_height,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,peak3_accuracy,peak3_autocorr0_accuracy,peak3_autocorr0_freqency,peak3_autocorr0_prominence,peak3_autocorr0_width,peak3_autocorr0_width_height,peak3_autocorr1_accuracy,peak3_autocorr1_freqency,peak3_autocorr1_prominence,peak3_autocorr1_width,peak3_autocorr1_width_height,peak3_autocorr2_accuracy,peak3_autocorr2_freqency,peak3_autocorr2_prominence,peak3_autocorr2_width,peak3_autocorr2_width_height,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,primary_label,peak4_accuracy,peak4_autocorr0_accuracy,peak4_autocorr0_freqency,peak4_autocorr0_prominence,peak4_autocorr0_width,peak4_autocorr0_width_height,peak4_autocorr1_accuracy,peak4_autocorr1_freqency,peak4_autocorr1_prominence,peak4_autocorr1_width,peak4_autocorr1_width_height,peak4_autocorr2_accuracy,peak4_autocorr2_freqency,peak4_autocorr2_prominence,peak4_autocorr2_width,peak4_autocorr2_width_height,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height
100,0.15364864440933668,0.6201433363245038,2328.125,22.276413952981375,2.6325719557582374,11.142106807111267,0.5266903683076245,2140.625,1.8296692517931117,2.112781851542678,1.6973745480711844,0.5325104100944749,2515.625,1.159368852005625,2.1390850654066753,0.9248034496965152,2328.125,6.526606835484925,20.08622056041466,3.359400831265755,0.7709646714816362,0.5919387450327872,2000.0,23.635332628540816,2.450612470131105,11.823989426076125,0.6092189471062832,2125.0,1.3721231585457039,2.5589777001598293,1.2537988379376452,0.4272164241503901,2312.5,1.2614398913831428,1.7458601156932616,1.0435373367647558,2000.0,3.8453461593294582,4.366138649740321,4.53917963643449,0.6315113867717415,0.6067314623230136,2781.25,23.00144128804205,2.5427917674445553,11.505272095168868,0.5082958642095863,2593.75,1.9618936389857455,2.0337433167864276,1.152118063185722,0.2137865489264914,2843.75,1.6496384338745034,1.2719192207085541,2.750276186266026,2781.25,2.221160515409332,5.4275761263784545,3.6235195328510823,0.507777036829387,0.6171524209368351,2156.25,21.85456621668277,2.612005546559857,10.930228511452153,0.5920857211889274,2359.375,4.351480001065721,2.4514954536885796,2.4210367618708175,0.6105253909759026,2031.25,3.493384571256393,2.5675614708380863,1.9487213556316312,2156.25,2.115094599002444,6.094798951832217,4.5442446427248555,rubpep1,0.7879972396051996,0.6091929930188361,2687.5,22.338394981183253,2.558807754560547,11.17261858715195,0.5729814162352973,2312.5,3.0529556181403184,2.3418184547935823,1.7777429514409495,0.5210975540119142,2437.5,2.350699468149683,2.088107940097842,1.4637830979931898,2687.5,1.8127659405518743,4.716919714336541,3.4407155998880383
101,0.09916293241871255,0.6030786047637342,2203.125,23.503348869089493,2.519390519134788,11.751811141094421,0.471832528601552,2390.625,1.771606926517601,1.8933388634333426,0.9731513596210977,0.42223104259992117,2265.625,0.9158979575258674,1.730795653162005,1.044682907787474,2203.125,6.651343975175373,34.412438292791165,3.3986810478104714,0.43921791139754507,0.597651321887652,2375.0,23.34218903326727,2.485406450672542,11.671267760507325,0.5600930653864069,2125.0,1.7106442058240878,2.2732080840652884,0.9191971835582262,0.45272514857605906,2250.0,1.6090692964791422,1.8272354327960159,1.920748386588579,2375.0,2.351894358610476,8.916119294146284,4.742529642586419,0.6646858501107705,0.6251997776114884,1921.875,22.39375720715263,2.668088064695482,11.197243541408893,0.5493547397314726,2046.875,2.728957725777317,2.2190403143353308,1.785253520934124,0.288990642923855,2156.25,1.1427184227984515,1.4064512513762963,0.8999198499721429,1921.875,1.3599879682584706,5.964555926615972,3.1275822007659615,0.6188379820899268,0.6244265511625074,2265.625,22.466782770587155,2.6625950345938634,11.233597811767902,0.5567407638016932,2390.625,2.805084141819722,2.2560161601519724,1.4601046378884615,0.35345686029978585,2328.125,1.5837400348946353,1.5466872024404665,1.9582854762898343,2265.625,0.871885939594816,2.623556264821559,5.32639467655261,rubpep1,0.5299514577150065,0.6135355099184978,2546.875,21.895838122978805,2.5875598552123336,10.948038251273873,0.3889671612406679,2484.375,3.6246922585885177,1.6365732519882954,4.715921644692092,0.48814488408654355,2421.875,2.9572710782518663,1.9536778453711463,2.2274309748992716,2546.875,0.7868786855663572,2.12743984937984,4.5537301317529195
102,0.22680392344940414,0.5894037824681087,2203.125,23.538210409616177,2.435482737788078,11.769513097128666,0.16448446323845622,2265.625,1.3641003202762998,1.1968658343278662,2.8075238758086343,0.4854295914748312,2078.125,1.0778126161805028,1.943368649717229,0.6520211933923663,2203.125,6.472819015899719,16.81332897858971,3.425205958184151,0.7326405051476722,0.6184390785636358,2468.75,21.966995394001195,2.620813463379733,10.983821231175988,0.601183698898804,2343.75,2.666635081053263,2.5074200759568726,2.4538586877847264,0.12655619664938267,2406.25,2.2439885776026283,1.1448933476474394,3.7934471119047277,2468.75,1.8151992435311124,3.7402823511180543,3.628941920029153,0.2775385525474854,0.613334264546616,3125.0,21.342329105402495,2.586213124955208,10.671608574667209,0.5936873581158792,3250.0,3.0735287530611237,2.4611589621304404,1.9989138792311907,0.5306686931154293,2937.5,2.6654060991540827,2.1306910179037857,2.021237448011888,3125.0,1.7941243634979165,13.841569034944627,2.396700509490846,0.7233987398996764,0.6120243576574591,1984.375,23.154831144322664,2.577481395383856,11.578105029275495,0.5320723823598648,2296.875,1.5518444891723897,2.1370826647147396,0.9565271910960063,0.6474050125520858,2484.375,1.2757112299060285,2.8361151905136524,0.676059457300109,1984.375,1.7327653296431813,3.6153125247415687,3.8518631372828187,rubpep1,0.5008331857562813,0.5964575916301529,1906.25,23.482187822705185,2.478054299273296,11.742297957088287,0.4701281108815121,2093.75,1.2087801751244307,1.8872486360120604,1.0126801965458796,0.4452106227134184,1781.25,1.1908758525067211,1.8024858458734343,0.9427843120291238,1906.25,1.077957794453893,2.0033383058829486,3.3803249242108535
103,0.388296177185129,0.5959105064684146,1906.25,23.598948980169205,2.474699332715602,11.800125411800536,,,,,,0.5524849103906169,2093.75,1.0604938492853406,2.234561522546329,0.7383784491345328,1906.25,5.2115050604447335,9.80866847028986,2.6532257935796166,,0.5997141672164013,2296.875,23.19890615819721,2.4982148207593866,11.601227187539834,0.5255500776003972,2093.75,2.544913820454809,2.1077040015990463,1.665599363190275,0.5598649790647432,2171.875,2.393422581824775,2.272030064490366,1.7033604839427947,,,,,0.7190257388362588,0.6228404169487194,2484.375,21.76424601609588,2.6513975646855954,10.883757168085728,0.1500858536675158,2421.875,3.2450955186916617,1.1765894288442666,5.05030210148215,,,,,,2296.875,2.7597373535700154,3.559044860045873,3.0564833678053507,0.6636372404892792,,,,,,,,,,,,,,,,2484.375,2.355875458559262,5.945961446235117,2.2276251716494886,rubpep1,,,,,,,,,,,,,,,,,,,,
104,0.409236650766046,0.6148009038177384,2406.25,22.274336376703822,2.5960600892138075,11.149917145668727,0.6597898524335166,2593.75,4.438060974469524,2.9393597079716187,2.3464701363734886,0.5416010398587121,640.625,0.9844344204507082,2.1815058212430927,0.5144760769330918,2406.25,5.49157136747786,8.463625928188549,3.625963939914887,0.22597983948879252,0.5929914932811597,593.75,23.830154425059703,2.4569511041959515,11.957704100379768,0.5086874923117687,2468.75,1.2246700016285808,2.035364425598061,0.6306277058425588,0.5401704746643636,2343.75,0.9422579895892812,2.1747189880207998,0.4952088986888045,593.75,4.674190201530269,11.627604110538776,3.2646052295743937,0.48930150385664595,0.6019469063027295,2593.75,20.877608886683117,2.512227679759036,10.459705178412632,0.6600791559816526,2406.25,6.552213959108095,2.941861370366638,3.6115061902738224,0.3755684993850882,2468.75,2.493078343633392,1.6014566834236348,3.7765479016502193,2593.75,3.4599609104179034,7.8324099839863095,3.2934402474147664,0.766140484583234,0.5931970652637197,46.875,22.808528700565233,2.458192688920187,11.725979089905707,0.3688085694151121,109.375,2.422181914817755,1.5843054128180398,2.9422877608699447,0.5307058683988952,671.875,2.029709078903925,2.1308598012684925,1.0850468563183255,46.875,2.5137024921129614,8.552142924078835,2.6026038661743534,rubpep1,0.7045446187353825,0.6014822607199806,1171.875,22.709196747464155,2.509298586824883,11.407386421012532,0.520526066707373,2359.375,4.02179459976847,2.0856191141254214,2.048131587253597,0.5468491674690776,2234.375,2.3952304308296206,2.2067707443343636,1.4180936198759881,1171.875,2.0498344458615576,10.153817429756415,2.4022270531017016
105,0.2210189383980684,0.5971939781321487,3046.875,23.520679011046088,2.482584533773604,11.760339641360945,0.3209025298496304,2921.875,1.8094638577038806,1.4725426672235642,1.2114027396025415,0.6399671776737641,2859.375,0.8904075075822391,2.777524542175968,0.52893771416068,3046.875,7.74780110286738,17.972195589979776,3.874372566672607,0.22898122206198634,0.6267120255919205,3750.0,20.291755964795477,2.678896906833643,10.145879263309443,0.39101557009078836,3812.5,5.032703424499819,1.642078107233516,6.9898112309085665,0.5840061380034106,3937.5,1.8521681064003617,2.40388162267692,1.4520893086673372,3750.0,1.8919535186808503,15.563823273010797,1.2371133339006959,0.5324958832604944,0.6199622928647848,2406.25,21.085720424477362,2.6313178435323152,10.542860858551544,0.5811347303386423,2281.25,5.202896571928897,2.387402519212145,3.553076734198059,0.5514241125372681,2531.25,3.07235233017542,2.2292772035881683,2.147806146888259,2406.25,1.4635340717241023,6.4170557917709345,3.5129787907650605,0.3850218027603808,0.6048420163124941,2984.375,23.31428319414182,2.5306334207606653,11.657141834393288,0.5126120897085349,2843.75,2.5577369215241497,2.0517538061253617,1.4858253983072602,0.5017768224932515,2734.375,1.901232669099821,2.007132636832125,1.2143162321751482,2984.375,1.0429210063763685,1.6260739071540797,5.825436109451054,rubpep1,0.7784509022730074,0.5986629716457056,2531.25,22.427875515255543,2.491671411682489,11.213938222777806,0.6484234594917406,2781.25,4.333181461936641,2.8443308491355594,2.2453556035362046,0.5837080391325155,2406.25,3.726406104648389,2.402160248101268,2.1786238385744374,2531.25,0.8781902610961021,4.513672184899917,3.7403771385820135
106,0.31466337946510925,0.6052392581996242,2578.125,23.09895590127648,2.5331799596872884,11.551045215721002,0.5193488116368816,2390.625,2.4363009777386413,2.0805108240875256,1.4670269863328023,0.5861110979599959,2703.125,1.5409996500365022,2.416107305779718,1.0084160163452387,2578.125,7.266411678780283,10.213958790844487,3.8477026032184583,0.6435509657035601,0.5961731484005222,2406.25,22.864663702978834,2.4763088339450405,11.435104349199511,0.5359543456196358,2515.625,4.446963907303386,2.1549603806446385,2.782842431098704,0.5077094855011398,2781.25,2.118742393733603,2.0313208777097316,1.2902531422929506,2406.25,2.2901339948814297,2.805450159161751,4.772591002220469,0.4632946601703851,0.5997692751080075,2750.0,22.52047212696158,2.498558800726414,11.260504804732523,0.4470858377633994,2812.5,2.7521959688880093,1.8085989983596846,2.816315712392979,0.47795797298603593,2437.5,1.9724521576991514,1.9155545880470868,1.1243340680642686,2750.0,2.1292535934834853,7.452879081228929,4.427503699872625,0.6329842430624781,0.6037875464568048,187.5,22.360927344983523,2.523898456641973,11.256600535537647,0.15635583336074887,250.0,2.0967518516087815,1.1853338641380162,4.111644855147217,0.625160219334158,2375.0,2.074041439657917,2.6678064911457966,1.0466582616841482,187.5,2.022429817075658,5.449357315578322,1.2510179042727414,rubpep1,0.745135522124279,0.599869489215156,2000.0,23.39129931463657,2.4991845736495577,11.696434049122608,0.5337590669987673,2812.5,2.5671195111053615,2.144813827398025,1.3641512062786503,0.47816188094409673,2250.0,1.7646061520413263,1.9163030899489968,0.9779265388809513,2000.0,1.5644257837783924,3.9236538898434787,2.858925198632751
107,0.6904051707533796,0.583332133978963,46.875,23.765955567223564,2.3999930917387116,12.041340380018365,0.5709711149875871,2359.375,0.5760113938811459,2.330845392778315,0.28968686812552696,0.6723453551443875,2546.875,0.5098327130661906,3.051993968956765,0.27185522407110396,46.875,10.764293461089448,3.2300281061975014,6.387132990956351,0.10606920381473806,0.6062787022746351,2531.25,23.032863063414457,2.5398676824882784,11.518364714641292,0.5567865568141461,31.25,2.8774870417485547,2.2562492527571356,1.5450504863628403,0.5369365894179057,2718.75,1.9555656801344197,2.159531453247297,1.1016203327249978,2531.25,5.405423932420521,30.20368032427021,2.9262140208230414,0.6138562639570423,0.6006123501457017,2656.25,22.48070546559103,2.5038330563421596,11.242147453661694,0.5242715299396611,2406.25,4.2393378548339,2.1020394257109842,2.3323054900130695,0.18219691651644399,2718.75,1.7872055857466278,1.2227882484134796,3.520279993144257,2656.25,2.9927420462012653,5.179418473792111,3.965488529318745,0.4382218755914329,0.6186539143193741,2406.25,22.133142029261347,2.622289929147172,11.069413246810713,0.5312006208026121,2656.25,5.216499059010364,2.133108626790545,2.8737200989176013,0.5873231343427033,2531.25,2.197082257496758,2.4232034388630836,1.577163483877582,2406.25,1.8731268208199472,8.900310963984111,3.9474366619507166,rubpep1,0.6373950333477006,0.6059894199052972,2000.0,21.854858834129143,2.5380029129158004,10.929090172851252,0.5378084782302152,2312.5,3.952789634687511,2.1636052434949136,2.2852675662917274,0.5150408168229572,2125.0,3.1951422199741146,2.0620292071774884,2.0473656630426733,2000.0,0.8178815869342664,2.757822125913947,1.591673700861346
108,0.29315691504178065,0.6234602868545833,2390.625,23.009082512495493,2.6557623673915316,11.504611284710064,0.4409632226380892,2328.125,0.8501245042114882,1.7887910786817827,0.9156063902929361,0.5499156223065265,2203.125,0.20902618651240829,2.2218056203697927,0.22967914154607535,2390.625,9.704660055179612,11.31792921263829,4.888926454952939,0.6401407982405722,0.6010929633302724,2546.875,23.361684143869905,2.506849737092864,11.681015804098456,0.5547712177143472,2296.875,1.0986499519615638,2.2460362846856867,0.7578850534441686,0.49153843096304617,2359.375,0.6906138798304015,1.9667169770451665,0.5732042301657518,2546.875,2.3322044021719877,2.778864609021497,3.716055821131709,0.7377820760323512,0.6108927770847385,2031.25,23.18922562003201,2.5699857034465197,11.594760007033644,0.557771509762806,1906.25,0.9274429020434622,2.2612744815777006,0.7034059727971689,0.5303674723971874,2265.625,0.7665071253787316,2.1293243998757703,0.7062744257788018,2031.25,2.055962060219095,3.813621833583639,3.677834477638397,0.7800965639085758,0.617040317139349,1718.75,23.12879531385733,2.6112409341112652,11.564986609604265,0.5080803299808275,1906.25,1.3085931192584208,2.032852233701135,0.7321172122071634,0.43100372202623605,1781.25,0.6334090243865033,1.7574807405789556,0.6617013932434856,1718.75,0.742391645744094,4.547450543629765,1.8445971827347813,rubpep1,,,,,,,,,,,,,,,,,,,,
109,0.2183858665504511,0.607207224457005,2281.25,23.30053587641438,2.5458716714369416,11.650574845976614,0.5853359939033016,2718.75,1.301281215925069,2.411591035868213,0.6966426878557849,0.5767003827163497,2656.25,0.9688246225345816,2.3623928753280836,0.5925987027799832,2281.25,6.272258464876373,16.632247862031676,3.1947266379943304,0.6656579344820943,0.5998213170850899,2765.625,23.584341770508505,2.498883730427565,11.792268076425009,0.571657311600333,2265.625,1.864394584563384,2.334579361529677,0.9714642686987679,0.5220314141432971,2890.625,1.4445390646380376,2.0921877077080637,0.8284917958653187,2765.625,3.316341391512977,2.9909488010459313,4.519850851750123,0.7137551025058333,0.6244425742293053,2875.0,22.73643203386535,2.662708633567462,11.368525096702449,0.48844611629665324,2312.5,1.3064642843995835,1.954828282722815,0.6912197506261983,0.3425400670091846,2812.5,1.2040632949375167,1.521005235179814,1.2169132937147846,2875.0,2.5352110112016324,3.4935120547271197,4.857718137084053,0.4837792783206225,0.6099317247655953,2562.5,22.85149567422604,2.5636537588171393,11.426097010984053,0.5171267379388438,2750.0,1.748209062735332,2.0709367831456973,0.9149080847414423,0.5317800015852847,2250.0,1.7468185506791507,2.1357481598089976,1.1551845879742664,2562.5,1.8538784912255912,7.748623470571147,3.8458750575640197,rubpep1,0.6597899205746381,0.6043534776432491,1937.5,22.574510667145958,2.527508630793193,11.287560177703114,0.5028275422544408,2187.5,2.642170516941003,2.0113744927354276,1.4635520856031823,0.5433101656750277,2437.5,2.4599241813318775,2.1896699353470126,1.4855974627755653,1937.5,1.1867935226967607,2.9393602966998174,2.725778519200765
110,0.06244234523710135,0.6236088415723559,2937.5,22.745317671591447,2.6568105483068507,11.372659099602844,0.584204753664064,2562.5,1.0819876479662462,2.4050299006835303,0.5696191616329302,0.5809353186671116,2812.5,1.0555600475159652,2.3862664751879663,0.7595470300428329,2937.5,6.250341347343903,49.06364933005966,3.1253040905222824,0.32709143824799536,0.6141973002735696,2546.875,23.137594423743547,2.591998450786093,11.568797777364908,0.5929173994599188,2734.375,1.4554078609426804,2.4565039101973127,0.8558607351932943,0.5822707331407213,2921.875,1.2768344854904352,2.3938949921286508,0.7606741212303979,2546.875,1.2894483823993488,10.402602073860663,4.262141300276202,0.5780383837274443,0.6059137540874422,2625.0,23.07693267640052,2.537515608250601,11.538467111699637,0.1966473896302121,2687.5,1.743589100743818,1.244783407798593,2.6261954472871,0.48743938749066607,2937.5,1.2556032640124888,1.9509887720484755,0.8747426073001677,2625.0,1.0264245877977927,2.369883803255874,4.364837860751088,0.7676737658020132,0.6181525265347888,2796.875,22.75670560223242,2.6188467110313525,11.378353195976656,0.6384862942315837,2921.875,1.9609638649388272,2.766146854306527,1.2016962731963032,0.5844752932169355,2609.375,1.878699922976551,2.4065957659698825,1.056454441052157,2796.875,1.0212938034703347,4.304292209840611,4.315377012454144,rubpep1,0.5314132285048079,0.6171442821676602,3625.0,21.931540378285682,2.6119500203936354,10.965772828238581,0.5612902175423391,3500.0,2.4203580055696743,2.2794112189565965,1.5941239799572917,0.4747381784380583,3453.125,1.9886086661899005,1.903812458758864,1.177802669508099,3625.0,0.7125007333846409,6.4022293895054645,1.2355951555642712
111,0.09882482763842826,0.6125557292717341,2515.625,22.307862656264394,2.5810163565467974,11.153967613777871,0.33734679490771147,2328.125,2.9861361957271155,1.509084981880875,2.740098143599224,0.5068943397317854,2390.625,2.2510450198142706,2.02796293081704,2.883752332559789,2515.625,6.622782311564471,35.50918953541796,3.3120915368674204,0.3220949336156912,0.6275812191212579,2328.125,22.165237862059566,2.685149222712255,11.082655774916256,0.4993354064350587,2515.625,4.079750571526279,1.9973451545266698,2.273132945657003,0.5842883116399007,2203.125,1.9470955384906674,2.4055133112682086,1.2651571551741445,2328.125,2.047594780214565,11.80106241522725,5.51708212253485,0.4757259586011152,0.6105970540869764,2265.625,23.080904278869827,2.568033987661096,11.540493195234854,0.23441972667395772,2515.625,1.4345776542058906,1.3061987551684524,0.9373723959769492,0.6258579710588638,2375.0,1.3606022524873391,2.6727817851154327,1.3599708143487195,2265.625,0.865899943070489,1.9073994152595617,6.050074570899993,0.602808052893635,0.615991722150885,2046.875,22.440153150823058,2.6041105301196694,11.220089149140826,0.5083350755675157,2171.875,4.6439290529306785,2.03390551228415,2.9475879949014168,0.4506105658613113,2109.375,1.4133760803397277,1.8202024608787042,1.5384847228556813,2046.875,0.8606595951047846,2.517674407261353,4.1700019617225035,rubpep1,0.42458859811643646,0.6060852350268211,2125.0,22.966336703374644,2.5386202521961536,11.48324141283101,0.7180595816730707,2500.0,1.6535863051564839,3.5468486779374473,0.9017294304857797,0.44181161589265683,2312.5,1.6292845050035574,1.791509870989529,1.1046508549844585,2125.0,0.4390994377654147,1.73788700871512,5.044716924121449
112,0.641332110794739,0.5819281089652442,2421.875,23.784231398605776,2.3919331135248854,11.892837975196013,0.5377875117812215,2671.875,2.038736321145312,2.163507100064919,1.1759011596496254,0.5870587116362989,2171.875,1.0597797133533375,2.421651765466578,0.5845234664682246,2421.875,7.850844644954945,5.57618917163623,3.9701126660884016,0.443956565585795,0.5872976872976934,2625.0,22.91804988634597,2.4230540251935224,11.459451579714827,0.40949834654516426,2562.5,4.723140660205432,1.6934753597205372,4.770155852517828,0.4986653033409132,2375.0,1.7021679140421715,1.9946754267439246,1.2002340280287565,2625.0,3.559579736412761,7.193682637785344,5.030246437756054,0.5426336473553546,0.6147526662213469,2031.25,22.496997128481805,2.5957350312891663,11.248711565436446,0.4495114227950251,2093.75,2.6370257712191076,1.8165681204092436,1.9100100326905247,0.40806954128091166,2218.75,1.3998761275515272,1.6893876388181752,1.0405936231300967,2031.25,2.181224843584378,6.559293185108601,3.2425609217288125,0.7645884604790859,0.6012910321837344,2859.375,22.881859116967412,2.5080950786660594,11.441575319037536,0.45097648485837205,2734.375,3.0693061153869863,1.821415608659379,2.0230028778894136,0.5586462689281613,2671.875,2.0678731107712194,2.265756307466745,1.3749415726814562,2859.375,2.0159728694842785,4.247880125312037,3.496574666730086,rubpep1,0.7431521724691225,0.6190131009311737,2765.625,22.058256310025662,2.6247621701536445,11.03008649046173,0.5207007743873405,2890.625,5.184882550218318,2.086379335835062,3.084550760791912,0.6100057689775545,3140.625,1.8668296302536462,2.5641404935101377,1.1085079339116926,2765.625,1.8067922097474591,3.8933558816252116,3.502460634978433
113,0.2041362171009241,0.6061832549191118,3000.0,23.415145955997197,2.5392521077147308,11.70769731042434,0.5121617326648349,2921.875,1.0797974114993765,2.0498596911278355,0.9428877122560584,0.532570077721157,2812.5,0.7232455188571982,2.1393581205172723,0.4630383175635516,3000.0,9.81524443007428,16.33445355767438,4.925690827611094,,0.6045569392242727,2812.5,22.586004973151837,2.5288090731402235,11.29312144669819,0.6457358369621042,2953.125,2.901006528504373,2.8227523535679495,2.2347964052031246,0.5739859820176477,2562.5,1.0059605414459805,2.347340598640642,0.6184312858617349,,,,,,,,,,,,,,,,,,,,,,,,,0.033162516924730934,,,,,,,,,,,,,,,,2812.5,0.5298664722109168,1.0342999909553043,5.352600424526525,rubpep1,,,,,,,,,,,,,,,,,,,,
114,0.43854368595983817,0.6245466724875537,2500.0,22.906012198160962,2.663446896650157,11.453444452247501,0.4694840800079735,2437.5,0.9031616127332935,1.8849575711413706,0.8423776080126258,0.5566954251686893,2187.5,0.8351230380353392,2.25578542784163,0.451694612774008,2500.0,8.576576992342806,7.124329889918869,4.313581047189177,0.7532831332701702,0.5971815283260142,2046.875,23.45180340000987,2.4825078051766525,11.726197129966751,0.6360574124594716,2296.875,1.399712964809591,2.747686130270864,0.7348577766688322,0.5280036148327758,2671.875,0.49841466276131496,2.118660293649725,0.2949646046526965,2046.875,4.8548442435379195,4.053229166107485,4.065637075752289,0.43520731821972036,0.5880266545104711,2734.375,23.630143405282155,2.42734150388236,11.815453063803297,0.5734845880095394,2421.875,1.3377741597428385,2.344581161400953,0.8696491145256415,0.5247415967896785,2171.875,1.2811151282694258,2.1041185032081557,0.7250285783979057,2734.375,3.381661203792778,7.082244740480036,4.098225212551155,0.41823722314697687,0.5755775504117548,2406.25,23.697622581549595,2.356143038546037,11.849441470175606,0.3837591083089885,2468.75,2.685013663716891,1.6227420372184724,3.113471776369664,0.5711941384425985,2718.75,1.8454796909690752,2.332057673764183,1.0889735661159676,2406.25,1.827017069141772,1.7189136874816597,5.152233656064176,rubpep1,0.46681274537850626,0.5697087517726604,2312.5,21.821054227676047,2.3240072953369975,10.910979441626461,0.5452790723206675,2062.5,9.057238821278611,2.199151037766171,4.85641302423076,0.5160045471343702,2687.5,2.311616156949444,2.066135113623943,1.3202841532705885,2312.5,1.2796995925304324,1.8755136986721368,2.615455347983536
115,0.1643717293649658,0.6146617792951472,2531.25,22.722861156480054,2.5951227941282866,11.361594265398244,0.6323964807471492,2671.875,2.135572690969536,2.7203221613125095,1.2165853790014414,0.41440004970301725,2468.75,2.109210946937033,1.7076504181615064,2.6164501785329968,2531.25,7.34416412225477,20.343974225621736,3.6843934899023956,0.7293011472133089,0.6141173953426627,2750.0,22.37739273105354,2.5914617241894007,11.188947054411397,0.5573917478050927,2562.5,2.6486454996451774,2.259334287241529,1.6508726399644338,0.1774828265961358,2687.5,2.118791304142201,1.2157800862219688,4.088131821301509,2750.0,2.923678597451929,3.694141994713192,5.012622765222232,0.7872019064843846,0.6183337464206822,3015.625,22.08444860324197,2.620090172033457,11.042750445703904,0.48804172301553117,2640.625,3.0861161295353368,1.953284173644363,1.6650961714280728,0.5525677588737086,3328.125,2.199284410608071,2.2349752835932577,1.2448740748088662,3015.625,1.1027191369144669,4.69929022144467,2.9889503669443918,0.6966403270381205,0.5793964194329528,421.875,21.546341006698203,2.3775356326064205,10.773758422421983,0.5986830783672404,2609.375,4.802806682004519,2.491796249038032,2.409262954431095,0.5492196998039023,2796.875,4.567976667109317,2.2183755580378772,2.4110719259691518,421.875,0.7144014353878707,3.2964170558215926,0.5534972374827772,rubpep1,0.3863102683420546,0.6108900605926435,3296.875,20.87004266505107,2.5699677616127587,10.435529442907326,0.35718828517991486,3359.375,4.127525826611523,1.555665487956901,5.035522908096633,0.48942799318341645,2984.375,3.139758495422001,1.9585875971442306,1.9476387603011545,3296.875,0.6959340385335739,8.147439564439168,2.165408310381643
116,0.6444381043092893,0.600418162422478,2781.25,23.22672013694909,2.502616250184275,11.613496320742037,0.5215172862130242,2593.75,1.878880857205175,2.0899396596492466,1.300868523897997,0.3552775872794177,2718.75,1.1058455435671282,1.5510551211958443,2.4612641626639746,2781.25,6.216663188579352,5.624899698869086,3.1158942118732504,0.27836046655467994,0.6078432736448375,2296.875,22.506747597862006,2.550000886875864,11.253608112676742,0.3866321322260181,2421.875,2.928200883013073,1.6303429842668038,2.223972941241777,0.4584828467220905,2171.875,1.8579947996202975,1.8466635709447132,1.5429423497348465,2296.875,3.481276994689189,13.85733394102877,4.262509752681958,0.48913251760966636,0.5875942741641518,3281.25,22.52160953032803,2.424796595569177,11.26090718102579,0.5421249892108708,3406.25,3.607220737192915,2.18400213253949,2.0093063619150664,0.5116372860773065,3093.75,3.274222546305429,2.047658372539672,1.9163515574581822,3281.25,2.065276775558358,7.829819156396724,2.392723341014046,0.7740475861621378,0.6042837591129442,2546.875,22.96340321798897,2.5270633263834554,11.482087904640679,0.6863047550413294,2359.375,2.642305964895664,3.187807325966162,1.6695171216529636,0.5264797014250242,2796.875,2.1752428702296838,2.1118418851513354,1.141500620648996,2546.875,1.3423348537258395,4.425710630901136,3.6056538624033028,rubpep1,0.5333433036848989,0.5872571268540998,2171.875,22.462849181998966,2.4228159104918348,11.231708127510624,0.47220392460445293,2421.875,4.224608597073497,1.8946711554279148,2.649002993352488,0.5356410556192182,2296.875,3.5645165970587405,2.1535064891093896,2.3837050069180896,2171.875,1.31255957902451,2.142902926061879,3.9634526102473506
